class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG329,PID50492,RIDCAFresno,16,126431.43,34905.43,33993.68
DRG329,PID50496,RIDCAContraCostaCounty,13,440833.46,70803.76,67344.92
DRG329,PID50502,RIDCALosAngeles,17,297762.41,61030.29,60303.47
DRG329,PID50503,RIDCASanDiego,16,187301.75,41859.68,40944.00
DRG329,PID50516,RIDCASacramento,21,256204.00,49796.57,44624.66
DRG329,PID50549,RIDCAVentura,26,215146.11,39602.84,37166.11
DRG329,PID50551,RIDCAOrangeCounty,14,343145.71,42049.78,35151.57
DRG329,PID50557,RIDCAModesto,24,300156.66,46194.62,44952.66
DRG329,PID50567,RIDCAOrangeCounty,16,234371.37,40311.25,39472.37
DRG329,PID50568,RIDCAFresno,11,150076.27,52653.09,51732.63
DRG329,PID50570,RIDCAOrangeCounty,15,261093.06,47582.40,46760.80
DRG329,PID50573,RIDCAPalmSprings/RanchoM,51,242677.68,33784.25,32905.15
DRG329,PID50599,RIDCASacramento,30,536583.13,82602.53,80642.40
DRG329,PID50603,RIDCAOrangeCounty,22,151390.54,31931.22,28677.59
DRG329,PID50616,RIDCAVentura,12,181594.66,33235.75,27846.91
DRG329,PID50624,RIDCALosAngeles,17,295259.17,41260.35,38886.88
DRG329,PID50625,RIDCALosAngeles,70,399212.90,67369.81,63223.68
DRG329,PID50678,RIDCAOrangeCounty,20,167339.80,34392.90,33605.30
DRG329,PID50701,RIDCASanDiego,16,118095.62,36251.25,35341.56
DRG329,PID50737,RIDCALosAngeles,12,373394.08,53103.58,47080.08
DRG329,PID50739,RIDCALosAngeles,12,353374.33,46306.08,45506.41
DRG329,PID50742,RIDCALosAngeles,12,429001.16,38801.16,37727.00
DRG329,PID50761,RIDCALosAngeles,32,355475.06,45651.46,44683.50
DRG329,PID50764,RIDCARedding,24,221468.83,37048.04,36390.37
DRG329,PID60001,RIDCOGreeley,25,118876.56,34963.64,34095.80
DRG329,PID60003,RIDCOBoulder,15,135554.60,37728.06,36831.00
DRG329,PID60009,RIDCODenver,25,130867.56,34792.76,29101.32
DRG329,PID60010,RIDCOFortCollins,18,145849.00,43465.22,39917.44
DRG329,PID60012,RIDCOPueblo,12,134279.91,35130.66,34473.00
DRG329,PID60015,RIDCODenver,20,130493.70,30740.55,28006.30
DRG329,PID60020,RIDCOPueblo,28,113434.28,31504.21,30861.92
DRG329,PID60022,RIDCOColoradoSprings,38,118195.81,32752.92,30598.18
DRG329,PID60023,RIDCOGrandJunction,20,105751.25,39629.00,38470.10
DRG329,PID60024,RIDCODenver,20,136388.80,53717.75,43681.90
DRG329,PID60027,RIDCOBoulder,15,177362.26,39136.06,38312.26
DRG329,PID60030,RIDCOGreeley,11,77062.09,27187.81,26573.27
DRG329,PID60031,RIDCOColoradoSprings,36,112425.58,27558.94,26746.72
DRG329,PID60032,RIDCODenver,15,156880.73,31896.80,30999.73
DRG329,PID60034,RIDCODenver,36,158843.52,34589.61,30871.13
DRG329,PID60071,RIDCOGrandJunction,12,69319.75,28040.16,27104.83
DRG329,PID60112,RIDCODenver,22,188632.95,34531.13,24651.45
DRG329,PID60113,RIDCODenver,13,213331.53,33355.92,32669.07
DRG329,PID60114,RIDCODenver,13,130097.07,29464.38,25620.84
DRG329,PID60119,RIDCOGreeley,12,146945.58,43516.08,40976.58
DRG329,PID70001,RIDCTNewHaven,31,149331.22,46313.03,43419.96
DRG329,PID70002,RIDCTHartford,65,105184.10,41658.75,40420.09
DRG329,PID70005,RIDCTNewHaven,19,161817.84,42491.78,39932.84
DRG329,PID70006,RIDCTBridgeport,16,173924.93,47034.06,46122.31
DRG329,PID70007,RIDCTNewHaven,21,75060.19,37892.33,37196.14
DRG329,PID70010,RIDCTBridgeport,23,138377.56,43144.17,39729.08
DRG329,PID70011,RIDCTHartford,18,53690.11,32703.77,27718.66
DRG329,PID70016,RIDCTNewHaven,23,106732.47,43169.52,37249.39
DRG329,PID70017,RIDCTNewHaven,20,61497.25,30693.75,29638.90
DRG329,PID70018,RIDCTBridgeport,24,123789.54,40373.79,39479.50
DRG329,PID70020,RIDCTHartford,22,131499.31,36119.77,35292.36
DRG329,PID70021,RIDCTHartford,12,76836.66,44922.66,44079.00
DRG329,PID70022,RIDCTNewHaven,42,184633.73,57136.02,55238.66
DRG329,PID70024,RIDCTHartford,23,68910.47,33326.65,32486.00
DRG329,PID70025,RIDCTHartford,51,95945.80,43129.52,41472.35
DRG329,PID70027,RIDCTHartford,13,62101.76,30357.30,29581.00
DRG329,PID70028,RIDCTBridgeport,18,133052.72,44071.22,43288.66
DRG329,PID70029,RIDCTHartford,13,80056.23,28869.30,27916.38
DRG329,PID70033,RIDCTNewHaven,28,121065.28,49280.89,40214.28
DRG329,PID70034,RIDCTBridgeport,11,133310.72,47218.72,46407.18
DRG329,PID70035,RIDCTHartford,25,87458.16,39216.12,36562.20
DRG329,PID70036,RIDCTHartford,12,78835.75,55695.66,54854.58
DRG329,PID80001,RIDDEWilmington,90,80638.75,40199.26,39258.61
DRG329,PID80004,RIDDEWilmington,33,83803.12,39039.21,32459.78
DRG329,PID80007,RIDMDSalisbury,21,140394.14,43027.14,42092.14
DRG329,PID90001,RIDDCWashington,13,184830.69,52790.46,51772.23
DRG329,PID90004,RIDDCWashington,22,171932.68,56234.22,55529.63
DRG329,PID90005,RIDDCWashington,14,72463.78,31498.50,28563.85
DRG329,PID90006,RIDDCWashington,22,95262.72,42847.54,39294.40
DRG329,PID90011,RIDDCWashington,72,175928.34,50368.56,47459.58
DRG329,PID100001,RIDFLJacksonville,19,189056.21,45660.89,45250.52
DRG329,PID100002,RIDFLFortLauderdale,22,198566.50,38571.50,36853.59
DRG329,PID100006,RIDFLOrlando,57,221762.47,42302.07,40984.80
DRG329,PID100007,RIDFLOrlando,129,179640.93,39623.06,33877.74
DRG329,PID100008,RIDFLMiami,29,256752.03,50163.93,40244.96
DRG329,PID100009,RIDFLMiami,21,248104.57,44794.28,44002.14
DRG329,PID100012,RIDFLFortMyers,63,136170.88,34345.36,33356.63
DRG329,PID100017,RIDFLOrmondBeach,17,136216.05,35555.47,34614.00
DRG329,PID100018,RIDFLFortMyers,81,113065.01,29733.74,28971.77
DRG329,PID100019,RIDFLOrlando,42,141882.59,30293.09,28080.97
DRG329,PID100022,RIDFLMiami,20,185926.95,73454.80,71408.10
DRG329,PID100023,RIDFLOcala,16,102707.62,24977.18,24136.18
DRG329,PID100025,RIDFLPensacola,47,126939.68,38082.23,35449.87
DRG329,PID100026,RIDFLPanamaCity,33,74232.24,28630.03,27554.33
DRG329,PID100028,RIDFLOrlando,15,85391.33,30958.46,25771.66
DRG329,PID100029,RIDFLMiami,15,205708.33,36878.66,35541.26
DRG329,PID100032,RIDFLSt.Petersburg,21,178521.28,36887.80,36083.80
DRG329,PID100034,RIDFLMiami,34,227706.55,51060.05,41339.85
DRG329,PID100035,RIDFLBradenton,28,136563.03,32389.28,31670.78
DRG329,PID100038,RIDFLMiami,27,234305.07,46552.66,45650.55
DRG329,PID100039,RIDFLFortLauderdale,12,116691.83,39671.50,38825.16
DRG329,PID100040,RIDFLJacksonville,36,152816.44,34087.83,32671.25
DRG329,PID100044,RIDFLFortLauderdale,54,158573.35,31373.01,30457.44
DRG329,PID100046,RIDFLTampa,17,181647.05,28289.82,27296.58
DRG329,PID100051,RIDFLOrlando,12,157616.41,30283.41,29345.41
DRG329,PID100052,RIDFLOrlando,26,142361.65,31110.30,30207.07
DRG329,PID100057,RIDFLOrlando,30,109348.26,27250.46,26576.60
DRG329,PID100062,RIDFLOcala,60,118217.11,27456.16,26358.26
DRG329,PID100067,RIDFLSt.Petersburg,23,154842.91,35149.26,34221.39
DRG329,PID100068,RIDFLOrmondBeach,26,122596.73,34326.42,33506.53
DRG329,PID100070,RIDFLSarasota,33,146620.42,28389.06,27435.39
DRG329,PID100071,RIDFLHudson,19,222386.52,35022.57,25527.05
DRG329,PID100072,RIDFLOrlando,27,98521.66,27434.92,26522.00
DRG329,PID100073,RIDFLFortLauderdale,23,209872.04,35848.65,33178.82
DRG329,PID100075,RIDFLTampa,56,137051.44,35978.51,33813.14
DRG329,PID100077,RIDFLFortMyers,16,145497.81,28994.75,28153.75
DRG329,PID100080,RIDFLFortLauderdale,20,213853.60,44558.90,28420.70
DRG329,PID100084,RIDFLOrlando,28,80205.71,27255.71,26494.42
DRG329,PID100086,RIDFLFortLauderdale,11,145582.09,39068.81,28551.36
DRG329,PID100087,RIDFLSarasota,58,88837.67,27204.32,25206.41
DRG329,PID100088,RIDFLJacksonville,43,117954.39,33387.04,29917.51
DRG329,PID100090,RIDFLJacksonville,26,112027.53,30907.61,30052.84
DRG329,PID100092,RIDFLOrlando,23,131520.30,33991.26,32941.47
DRG329,PID100093,RIDFLPensacola,17,105363.17,27859.82,26864.82
DRG329,PID100105,RIDFLOrlando,37,49283.54,27011.97,25567.54
DRG329,PID100107,RIDFLFortMyers,14,210162.71,35546.50,34482.07
DRG329,PID100109,RIDFLOrlando,24,140405.04,30350.29,29375.79
DRG329,PID100110,RIDFLOrlando,19,237456.10,32626.10,31797.05
DRG329,PID100113,RIDFLGainesville,44,110378.97,45727.56,44810.84
DRG329,PID100117,RIDFLJacksonville,12,130259.25,27250.25,26414.41
DRG329,PID100118,RIDFLOrmondBeach,17,96367.94,32615.94,31759.70
DRG329,PID100126,RIDFLSt.Petersburg,19,204323.26,39818.89,32360.10
DRG329,PID100127,RIDFLClearwater,38,103408.39,29026.13,26723.81
DRG329,PID100128,RIDFLTampa,46,281398.32,58618.06,52975.10
DRG329,PID100131,RIDFLMiami,26,236495.11,33107.96,31365.03
DRG329,PID100135,RIDFLTallahassee,12,83169.66,32414.00,31520.50
DRG329,PID100137,RIDFLOrlando,13,186243.46,29155.92,28546.38
DRG329,PID100150,RIDFLMiami,12,135617.58,41910.83,40949.33
DRG329,PID100151,RIDFLJacksonville,13,106426.38,38213.07,37584.84
DRG329,PID100156,RIDFLGainesville,14,160042.50,34974.42,34089.50
DRG329,PID100157,RIDFLLakeland,38,229878.92,46762.36,44676.05
DRG329,PID100161,RIDFLOrlando,21,115897.42,27603.09,26662.80
DRG329,PID100166,RIDFLSarasota,17,138822.17,29137.23,20952.29
DRG329,PID100168,RIDFLFortLauderdale,59,124346.38,29076.88,27046.72
DRG329,PID100173,RIDFLTampa,36,152874.69,34083.61,27400.83
DRG329,PID100176,RIDFLFortLauderdale,13,188110.00,30999.76,30049.23
DRG329,PID100179,RIDFLJacksonville,42,259202.11,31136.54,29988.28
DRG329,PID100189,RIDFLFortLauderdale,14,303497.07,38700.85,37737.35
DRG329,PID100191,RIDFLHudson,13,256465.30,30912.15,30140.76
DRG329,PID100204,RIDFLGainesville,54,238403.74,32276.31,26894.42
DRG329,PID100209,RIDFLMiami,21,253204.04,40291.47,39438.14
DRG329,PID100212,RIDFLOcala,26,178287.23,27440.53,26539.76
DRG329,PID100213,RIDFLBradenton,35,162110.34,29971.62,25430.05
DRG329,PID100217,RIDFLOrlando,12,180620.25,29255.66,28317.66
DRG329,PID100220,RIDFLFortMyers,46,133404.13,30987.65,29981.78
DRG329,PID100223,RIDFLPensacola,18,268647.44,28830.55,28331.00
DRG329,PID100224,RIDFLFortLauderdale,12,217917.83,31319.66,30546.75
DRG329,PID100226,RIDFLJacksonville,31,314112.54,34416.19,30610.96
DRG329,PID100228,RIDFLFortLauderdale,16,231862.81,37186.68,36491.18
DRG329,PID100231,RIDFLPensacola,20,211126.85,31212.80,28030.10
DRG329,PID100232,RIDFLGainesville,11,115937.18,49844.81,23175.90
DRG329,PID100236,RIDFLFortMyers,34,210081.11,26936.26,26118.79
DRG329,PID100242,RIDFLPanamaCity,15,181554.93,27896.86,26997.66
DRG329,PID100243,RIDFLTampa,18,191008.00,35066.11,24896.61
DRG329,PID100244,RIDFLFortMyers,25,113661.32,27728.00,27008.60
DRG329,PID100246,RIDFLOrlando,26,273216.69,34958.53,33937.80
DRG329,PID100248,RIDFLClearwater,18,214833.27,31081.55,30332.16
DRG329,PID100249,RIDFLOcala,24,199337.00,28407.91,27599.58
DRG329,PID100252,RIDFLOrlando,12,200286.08,36414.91,35241.16
DRG329,PID100253,RIDFLFortLauderdale,33,143416.87,30637.48,29855.30
DRG329,PID100256,RIDFLHudson,14,179432.92,26598.85,25877.92
DRG329,PID100258,RIDFLFortLauderdale,39,238178.23,31559.00,29713.48
DRG329,PID100260,RIDFLFortLauderdale,25,193279.60,31297.64,28762.00
DRG329,PID100264,RIDFLHudson,36,233734.08,27115.66,26339.38
DRG329,PID100265,RIDFLClearwater,26,97688.23,27546.53,23806.57
DRG329,PID100269,RIDFLFortLauderdale,12,197474.50,37457.58,36619.25
DRG329,PID100281,RIDFLMiami,20,204417.05,36680.95,34243.80
DRG329,PID100286,RIDFLFortMyers,40,161545.25,30336.60,29466.47
DRG329,PID100287,RIDFLFortLauderdale,29,170209.55,34843.93,30688.00
DRG329,PID100289,RIDFLMiami,45,133736.13,29216.35,26756.51
DRG329,PID100290,RIDFLOrlando,60,97612.76,25837.91,24939.76
DRG329,PID100291,RIDFLOrlando,12,92489.83,29873.25,26596.25
DRG329,PID110001,RIDGAAtlanta,15,95213.46,32493.93,28518.86
DRG329,PID110005,RIDGAAtlanta,23,174576.73,35161.65,34282.69
DRG329,PID110007,RIDGAAlbany,36,99595.19,37455.55,36641.61
DRG329,PID110008,RIDGAAtlanta,14,80956.28,27468.14,26500.14
DRG329,PID110010,RIDGAAtlanta,43,141384.39,54725.30,43076.72
DRG329,PID110011,RIDGAAtlanta,11,65000.72,23202.90,22688.36
DRG329,PID110024,RIDGASavannah,33,154793.21,37216.87,36356.81
DRG329,PID110025,RIDFLJacksonville,16,90010.43,41880.43,41037.43
DRG329,PID110028,RIDGAAugusta,26,88835.88,31970.73,31235.53
DRG329,PID110029,RIDGAAtlanta,33,108984.12,32601.72,29049.21
DRG329,PID110030,RIDGAAtlanta,11,189137.90,31310.36,30592.90
DRG329,PID110031,RIDGAAtlanta,16,187833.68,32443.50,31741.93
DRG329,PID110034,RIDGAAugusta,18,116148.55,55147.50,42831.00
DRG329,PID110035,RIDGAAtlanta,67,116049.92,32695.94,31354.88
DRG329,PID110036,RIDGASavannah,35,147294.91,38372.02,37474.65
DRG329,PID110038,RIDFLTallahassee,15,129623.33,40436.00,37270.73
DRG329,PID110043,RIDGASavannah,22,141752.59,33875.90,33209.90
DRG329,PID110069,RIDGAMacon,24,78228.79,35072.25,32069.95
DRG329,PID110074,RIDGAAtlanta,29,116117.06,36099.75,35215.10
DRG329,PID110075,RIDGASavannah,13,124496.76,34799.92,34105.76
DRG329,PID110076,RIDGAAtlanta,29,95180.13,37607.10,36715.96
