class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG287,PID30093,RIDAZSunCity,71,35795.36,6558.07,5421.16
DRG287,PID30094,RIDAZPhoenix,23,39325.82,7651.78,5992.60
DRG287,PID30100,RIDAZTucson,59,29584.10,5982.64,4866.88
DRG287,PID30101,RIDNVLasVegas,52,86453.05,7130.07,6307.76
DRG287,PID30103,RIDAZPhoenix,68,39035.73,14345.75,7146.45
DRG287,PID30105,RIDAZMesa,159,38108.03,6643.52,5156.86
DRG287,PID30110,RIDAZPhoenix,41,34963.21,7664.48,6734.34
DRG287,PID30114,RIDAZTucson,35,33059.08,5931.88,4716.94
DRG287,PID30115,RIDAZPhoenix,21,52928.42,8602.66,6035.47
DRG287,PID30117,RIDNVLasVegas,32,34534.31,7843.21,5407.90
DRG287,PID30119,RIDAZMesa,43,50541.41,6867.53,5445.34
DRG287,PID30121,RIDAZMesa,44,49637.59,9155.90,6334.65
DRG287,PID30126,RIDAZMesa,38,37710.89,6866.71,6041.02
DRG287,PID30128,RIDAZPhoenix,21,33592.52,5781.61,4765.04
DRG287,PID40004,RIDARSpringdale,192,25075.65,6229.89,4815.46
DRG287,PID40007,RIDARLittleRock,121,23286.85,6493.09,5187.94
DRG287,PID40010,RIDARSpringdale,49,26111.36,6160.81,4492.06
DRG287,PID40014,RIDARLittleRock,183,19427.09,6569.77,4868.65
DRG287,PID40016,RIDARLittleRock,20,18085.70,8386.35,7003.85
DRG287,PID40020,RIDARJonesboro,114,11542.29,6639.01,5677.14
DRG287,PID40022,RIDARSpringdale,136,41469.15,6450.63,5207.08
DRG287,PID40026,RIDARLittleRock,36,26916.19,6197.44,5095.77
DRG287,PID40027,RIDMOSpringfield,49,16140.69,5829.26,4660.97
DRG287,PID40029,RIDARLittleRock,54,15745.64,6212.81,4877.03
DRG287,PID40036,RIDARLittleRock,97,21530.56,6503.07,4608.17
DRG287,PID40039,RIDARJonesboro,37,16945.16,6490.94,5261.02
DRG287,PID40041,RIDARLittleRock,43,39692.55,6281.95,5190.88
DRG287,PID40042,RIDTNMemphis,27,31527.14,7930.18,6497.85
DRG287,PID40055,RIDARFortSmith,113,25351.08,6481.93,4814.15
DRG287,PID40062,RIDARFortSmith,77,23659.59,5836.32,4617.74
DRG287,PID40071,RIDARLittleRock,20,25822.90,6974.05,6076.45
DRG287,PID40078,RIDARLittleRock,42,51619.47,6637.21,5222.28
DRG287,PID40084,RIDARLittleRock,21,27153.09,6032.85,4651.28
DRG287,PID40088,RIDARLittleRock,75,44753.36,7707.12,5028.53
DRG287,PID40114,RIDARLittleRock,229,23035.37,6326.00,4999.06
DRG287,PID40118,RIDARJonesboro,40,21649.80,5835.05,4460.07
DRG287,PID40119,RIDARLittleRock,91,20494.32,6701.59,5638.12
DRG287,PID40134,RIDARLittleRock,473,18529.43,5615.43,4508.60
DRG287,PID40137,RIDARLittleRock,36,23076.47,5657.13,4227.47
DRG287,PID50002,RIDCAAlamedaCounty,41,88770.97,12444.31,10903.31
DRG287,PID50006,RIDCARedding,26,45112.96,8689.00,7696.23
DRG287,PID50009,RIDCANapa,27,75129.22,9061.77,7974.07
DRG287,PID50013,RIDCANapa,79,52053.62,10188.65,8825.50
DRG287,PID50017,RIDCASacramento,76,53011.51,9977.60,7770.68
DRG287,PID50022,RIDCASanBernardino,85,59761.36,11080.07,7193.07
DRG287,PID50024,RIDCASanDiego,23,50703.00,9807.30,8925.56
DRG287,PID50025,RIDCASanDiego,61,49028.45,12614.62,11786.86
DRG287,PID50026,RIDCASanDiego,67,65508.61,8031.47,7140.79
DRG287,PID50036,RIDCABakersfield,48,46417.97,9183.54,6787.52
DRG287,PID50038,RIDCASanJose,23,54359.47,15621.52,14547.08
DRG287,PID50039,RIDCAChico,71,64777.14,7521.19,6566.32
DRG287,PID50040,RIDCALosAngeles,20,46859.40,16160.00,15366.65
DRG287,PID50043,RIDCAAlamedaCounty,32,52908.43,11140.40,10260.03
DRG287,PID50047,RIDCASanFrancisco,38,77614.18,11752.21,10866.94
DRG287,PID50056,RIDCALosAngeles,33,31222.72,8902.93,7681.33
DRG287,PID50057,RIDCABakersfield,148,37683.50,8533.35,7282.33
DRG287,PID50058,RIDCALosAngeles,40,35331.15,10575.85,9708.15
DRG287,PID50060,RIDCAFresno,90,40234.82,11120.31,9227.90
DRG287,PID50063,RIDCALosAngeles,47,79806.51,12137.14,11293.59
DRG287,PID50069,RIDCAOrangeCounty,21,51196.61,7888.09,6871.52
DRG287,PID50071,RIDCASanJose,16,47149.25,16187.75,15079.37
DRG287,PID50076,RIDCASanFrancisco,11,12975.54,9415.00,8500.45
DRG287,PID50077,RIDCASanDiego,50,54440.24,9540.82,8751.62
DRG287,PID50079,RIDCASanFrancisco,14,60792.50,10174.42,9211.00
DRG287,PID50082,RIDCAVentura,70,49808.92,8930.64,7364.98
DRG287,PID50084,RIDCAStockton,50,64226.20,9214.50,8362.50
DRG287,PID50089,RIDCASanBernardino,28,34697.67,10802.92,10121.35
DRG287,PID50093,RIDCAFresno,141,34413.49,8249.01,6493.49
DRG287,PID50099,RIDCASanBernardino,33,47864.81,7921.87,6456.09
DRG287,PID50100,RIDCASanDiego,49,82118.06,10567.36,9834.67
DRG287,PID50103,RIDCALosAngeles,36,74884.63,12068.41,11254.41
DRG287,PID50104,RIDCALosAngeles,24,56856.04,12313.83,11244.79
DRG287,PID50108,RIDCASacramento,67,61980.31,10101.94,8807.04
DRG287,PID50112,RIDCALosAngeles,14,52045.21,8429.28,7865.57
DRG287,PID50115,RIDCASanDiego,19,49182.15,7619.94,6790.89
DRG287,PID50116,RIDCALosAngeles,45,67388.68,9033.60,7692.37
DRG287,PID50121,RIDCAFresno,59,38351.54,8236.32,7093.13
DRG287,PID50122,RIDCAStockton,25,86721.12,8517.24,7482.20
DRG287,PID50125,RIDCASanJose,51,129466.01,12602.96,11289.29
DRG287,PID50126,RIDCALosAngeles,18,45420.05,10317.61,9634.72
DRG287,PID50128,RIDCASanDiego,18,38346.72,8098.50,6838.55
DRG287,PID50129,RIDCASanBernardino,58,45626.20,9081.51,8097.22
DRG287,PID50133,RIDCASacramento,70,70217.44,8989.70,7981.40
DRG287,PID50145,RIDCASalinas,30,49382.70,9389.76,7287.93
DRG287,PID50153,RIDCASanJose,29,108131.20,10918.89,9876.00
DRG287,PID50168,RIDCAOrangeCounty,62,46399.27,7143.58,6049.56
DRG287,PID50169,RIDCALosAngeles,31,64226.90,8413.51,6619.35
DRG287,PID50174,RIDCASantaRosa,48,73946.68,9608.77,8422.08
DRG287,PID50179,RIDCAModesto,106,70781.06,8177.03,7215.39
DRG287,PID50180,RIDCAContraCostaCounty,15,116502.13,8905.53,8010.60
DRG287,PID50191,RIDCALosAngeles,41,39258.78,10603.56,9780.73
DRG287,PID50194,RIDCASantaCruz,12,108694.41,11592.33,10654.33
DRG287,PID50195,RIDCAAlamedaCounty,48,91761.56,10679.00,9742.33
DRG287,PID50197,RIDCASanMateoCounty,19,104246.36,9007.05,8121.78
DRG287,PID50204,RIDCALosAngeles,30,41799.46,7886.00,6951.20
DRG287,PID50222,RIDCASanDiego,71,65408.81,9145.83,7564.46
DRG287,PID50224,RIDCAOrangeCounty,34,37539.50,7113.52,5822.20
DRG287,PID50225,RIDCAChico,93,70882.47,7435.63,6554.30
DRG287,PID50226,RIDCAOrangeCounty,43,56957.23,7907.46,6795.93
DRG287,PID50228,RIDCASanFrancisco,32,88825.53,17440.81,16523.06
DRG287,PID50231,RIDCALosAngeles,35,76275.65,11920.05,9076.17
DRG287,PID50232,RIDCASanLuisObispo,24,53413.95,7245.41,6354.58
DRG287,PID50235,RIDCALosAngeles,48,72891.20,8137.22,6928.60
DRG287,PID50238,RIDCALosAngeles,47,44898.17,8873.02,7172.85
DRG287,PID50239,RIDCALosAngeles,96,56091.69,10431.43,9504.89
DRG287,PID50242,RIDCASantaCruz,55,74631.60,10349.50,8615.80
DRG287,PID50243,RIDCAPalmSprings/RanchoM,48,80009.72,8639.20,7311.25
DRG287,PID50254,RIDCASacramento,27,79807.96,9065.96,6837.88
DRG287,PID50262,RIDCALosAngeles,53,78323.43,16577.22,15333.00
DRG287,PID50272,RIDCASanBernardino,11,44243.72,7372.18,6860.54
DRG287,PID50278,RIDCALosAngeles,25,72070.84,8936.36,7677.16
DRG287,PID50280,RIDCARedding,48,63988.83,9210.62,7856.75
DRG287,PID50283,RIDCAAlamedaCounty,21,92747.90,9158.00,8354.00
DRG287,PID50289,RIDCASanMateoCounty,27,110847.37,11868.88,9494.59
DRG287,PID50290,RIDCALosAngeles,36,45087.52,7264.19,5566.75
DRG287,PID50291,RIDCASantaRosa,33,48084.42,12002.51,10428.18
DRG287,PID50300,RIDCASanBernardino,79,53434.78,8205.56,7353.51
DRG287,PID50305,RIDCAAlamedaCounty,11,83560.63,13126.45,12203.09
DRG287,PID50308,RIDCASanJose,16,92391.18,10407.00,7887.50
DRG287,PID50309,RIDCASacramento,34,46363.02,7828.73,6870.73
DRG287,PID50324,RIDCASanDiego,32,57350.62,8432.06,5822.50
DRG287,PID50327,RIDCASanBernardino,77,44374.59,11832.77,10652.12
DRG287,PID50329,RIDCAOrangeCounty,24,45076.33,8393.75,7598.58
DRG287,PID50334,RIDCASalinas,38,55727.84,11462.68,9603.28
DRG287,PID50335,RIDCAModesto,17,50939.23,9335.88,8409.29
DRG287,PID50336,RIDCASacramento,15,73979.00,7861.60,6968.80
DRG287,PID50348,RIDCAOrangeCounty,28,92473.17,12702.32,11742.35
DRG287,PID50350,RIDCALosAngeles,19,28667.89,9505.00,8740.57
DRG287,PID50351,RIDCALosAngeles,39,47165.30,7453.87,6504.23
DRG287,PID50353,RIDCALosAngeles,47,61499.44,8167.72,6755.85
DRG287,PID50359,RIDCABakersfield,19,27773.52,8988.00,8094.31
DRG287,PID50360,RIDCASanFrancisco,36,68647.61,9092.91,8380.36
DRG287,PID50367,RIDCAContraCostaCounty,28,126065.00,13103.21,9817.85
DRG287,PID50380,RIDCASanJose,17,95070.58,9657.64,7747.05
DRG287,PID50382,RIDCALosAngeles,48,31280.10,9861.85,9065.68
DRG287,PID50390,RIDCASanBernardino,46,38811.97,7895.69,7184.13
DRG287,PID50393,RIDCALosAngeles,30,55591.30,8823.36,7829.43
DRG287,PID50394,RIDCAVentura,23,55024.13,7914.82,5854.34
DRG287,PID50396,RIDCASantaBarbara,51,34469.41,8222.80,6945.56
DRG287,PID50424,RIDCASanDiego,82,48916.25,8021.87,7082.23
DRG287,PID50425,RIDCASacramento,13,26820.15,7514.23,6737.92
DRG287,PID50426,RIDCAOrangeCounty,16,52994.25,8042.00,7061.50
DRG287,PID50438,RIDCALosAngeles,63,48379.23,8520.68,7369.12
DRG287,PID50441,RIDCASanMateoCounty,43,125534.60,17868.55,16258.69
DRG287,PID50444,RIDCAModesto,16,52909.37,9585.31,8813.06
DRG287,PID50454,RIDCASanFrancisco,40,150412.65,24895.45,23940.40
DRG287,PID50455,RIDCABakersfield,81,37214.27,8598.17,7139.43
DRG287,PID50457,RIDCASanFrancisco,11,60925.09,10495.63,9784.00
DRG287,PID50464,RIDCAModesto,69,109515.53,9563.40,8510.39
DRG287,PID50471,RIDCALosAngeles,53,65498.18,10264.64,9354.67
DRG287,PID50481,RIDCALosAngeles,39,81989.56,9546.84,5867.00
DRG287,PID50485,RIDCALosAngeles,68,51250.22,8982.19,8059.83
DRG287,PID50496,RIDCAContraCostaCounty,41,110757.26,9781.26,8824.29
DRG287,PID50502,RIDCALosAngeles,30,59436.50,10943.63,10047.63
DRG287,PID50503,RIDCASanDiego,12,60522.16,7888.58,6853.58
DRG287,PID50516,RIDCASacramento,25,69173.92,10411.48,7830.00
DRG287,PID50517,RIDCASanBernardino,24,43988.70,9824.62,8572.12
DRG287,PID50523,RIDCAContraCostaCounty,17,59965.47,9939.88,8878.23
DRG287,PID50534,RIDCASanDiego,16,80135.18,10044.18,9207.18
DRG287,PID50549,RIDCAVentura,57,54477.31,9320.64,7028.91
DRG287,PID50551,RIDCAOrangeCounty,17,74961.00,7284.29,6823.82
DRG287,PID50557,RIDCAModesto,77,73693.87,8479.44,6855.81
DRG287,PID50567,RIDCAOrangeCounty,35,64150.85,7239.94,6306.57
DRG287,PID50570,RIDCAOrangeCounty,41,75267.70,10082.00,9151.07
DRG287,PID50573,RIDCAPalmSprings/RanchoM,129,67875.59,6930.37,5763.75
DRG287,PID50581,RIDCALosAngeles,27,58664.92,8798.77,6962.44
DRG287,PID50599,RIDCASacramento,68,88815.02,12925.26,11860.11
DRG287,PID50603,RIDCAOrangeCounty,44,46772.88,7027.25,5890.72
DRG287,PID50625,RIDCALosAngeles,152,105620.36,12349.56,10754.98
DRG287,PID50678,RIDCAOrangeCounty,18,52045.11,7830.38,5860.61
DRG287,PID50689,RIDCAContraCostaCounty,12,86745.50,8517.16,7581.83
DRG287,PID50696,RIDCALosAngeles,21,70108.23,10956.61,10265.00
DRG287,PID50709,RIDCASanBernardino,27,47517.00,7625.11,6844.77
DRG287,PID50724,RIDCABakersfield,111,42326.29,7292.38,6158.39
DRG287,PID50732,RIDCAFresno,18,26694.38,7050.00,5658.38
DRG287,PID50737,RIDCALosAngeles,55,69275.74,12021.27,10500.36
DRG287,PID50739,RIDCALosAngeles,31,61824.48,9332.48,8606.29
DRG287,PID50752,RIDCALosAngeles,12,68855.00,8353.00,7234.33
DRG287,PID50757,RIDCASanDiego,52,46116.28,7822.61,7044.46
DRG287,PID50761,RIDCALosAngeles,48,59346.83,7653.52,6385.16
DRG287,PID50764,RIDCARedding,53,51785.20,8387.00,7494.77
DRG287,PID50770,RIDCASanDiego,14,32149.50,6855.00,6289.00
DRG287,PID60001,RIDCOGreeley,72,34342.91,7566.11,5937.30
DRG287,PID60003,RIDCOBoulder,47,32774.04,6626.29,5312.61
DRG287,PID60004,RIDCODenver,16,32480.37,8760.87,5684.50
DRG287,PID60009,RIDCODenver,22,37666.68,7004.45,5132.54
DRG287,PID60010,RIDCOFortCollins,17,26885.17,8231.00,5106.47
DRG287,PID60012,RIDCOPueblo,23,34641.17,7212.82,5569.65
DRG287,PID60013,RIDNMAlbuquerque,39,28232.92,8182.69,7461.15
DRG287,PID60014,RIDCODenver,12,46849.66,9356.41,6505.83
DRG287,PID60015,RIDCODenver,15,42728.60,7261.80,5384.26
DRG287,PID60020,RIDCOPueblo,29,39712.79,6648.03,5757.96
DRG287,PID60022,RIDCOColoradoSprings,55,24683.74,7143.49,5512.81
DRG287,PID60023,RIDCOGrandJunction,50,23318.22,7441.70,6429.30
DRG287,PID60024,RIDCODenver,39,56346.79,11786.87,10719.48
DRG287,PID60027,RIDCOBoulder,48,40867.06,6579.25,5070.08
DRG287,PID60028,RIDCODenver,12,37325.41,8615.08,4615.50
DRG287,PID60030,RIDCOGreeley,20,30767.35,7188.40,4901.20
DRG287,PID60031,RIDCOColoradoSprings,58,34831.34,6699.31,5294.91
DRG287,PID60034,RIDCODenver,18,54717.72,6574.50,5416.44
DRG287,PID60064,RIDCODenver,14,40660.28,6914.00,5704.42
DRG287,PID60065,RIDCODenver,17,58078.47,7036.82,5901.64
DRG287,PID60075,RIDCOGrandJunction,15,32532.06,10241.20,9191.06
DRG287,PID60100,RIDCODenver,31,34332.77,6945.45,5691.67
DRG287,PID60104,RIDCODenver,16,43533.43,7665.25,5695.37
DRG287,PID60112,RIDCODenver,13,56694.76,7557.53,4398.61
DRG287,PID60113,RIDCODenver,22,47458.50,7036.31,4471.68
DRG287,PID60119,RIDCOGreeley,35,20260.48,6310.45,5015.82
DRG287,PID70001,RIDCTNewHaven,70,34819.72,8921.32,7943.65
DRG287,PID70002,RIDCTHartford,162,23365.11,9013.09,7650.31
DRG287,PID70005,RIDCTNewHaven,48,40463.00,8614.56,7208.31
DRG287,PID70006,RIDCTBridgeport,33,49060.03,8559.96,7713.06
DRG287,PID70007,RIDCTNewHaven,91,23602.80,8360.54,5934.37
DRG287,PID70010,RIDCTBridgeport,21,36348.57,10370.61,8928.42
DRG287,PID70016,RIDCTNewHaven,37,28697.35,8926.59,7644.05
DRG287,PID70018,RIDCTBridgeport,26,34790.03,7510.03,6819.57
DRG287,PID70020,RIDCTHartford,20,55900.95,8067.05,6664.90
DRG287,PID70022,RIDCTNewHaven,155,44895.54,12287.45,10985.30
DRG287,PID70024,RIDCTHartford,38,21767.36,8353.39,5969.28
DRG287,PID70025,RIDCTHartford,119,31065.79,10922.31,8355.84
DRG287,PID70028,RIDCTBridgeport,91,37400.37,8581.57,7446.30
DRG287,PID70033,RIDCTNewHaven,66,29524.72,8637.59,7207.96
DRG287,PID70034,RIDCTBridgeport,19,42811.57,8589.31,7823.21
DRG287,PID70035,RIDCTHartford,42,21644.07,8220.02,6796.23
DRG287,PID70036,RIDCTHartford,27,17266.33,12292.03,10902.59
DRG287,PID80001,RIDDEWilmington,206,26827.97,9290.14,7115.19
DRG287,PID80003,RIDDEWilmington,53,34772.84,8034.24,6420.28
DRG287,PID80004,RIDDEWilmington,44,24356.43,7571.20,5754.06
DRG287,PID80006,RIDMDSalisbury,32,21268.40,8501.71,7724.46
DRG287,PID80007,RIDMDSalisbury,76,28433.42,7295.26,5442.43
DRG287,PID90001,RIDDCWashington,51,32259.82,10281.35,8022.33
DRG287,PID90003,RIDDCWashington,12,37188.25,12891.66,11591.41
DRG287,PID90006,RIDDCWashington,32,36405.65,9055.28,8175.87
DRG287,PID90011,RIDDCWashington,298,34526.06,9449.16,8261.05
DRG287,PID100001,RIDFLJacksonville,65,36979.72,9202.89,8326.58
DRG287,PID100002,RIDFLFortLauderdale,85,35595.05,7178.41,6212.25
DRG287,PID100006,RIDFLOrlando,156,45810.88,7920.60,5659.74
DRG287,PID100007,RIDFLOrlando,393,40006.35,7360.49,5507.46
DRG287,PID100008,RIDFLMiami,58,60808.56,12688.94,6494.03
DRG287,PID100009,RIDFLMiami,116,61733.75,8517.68,7762.75
DRG287,PID100012,RIDFLFortMyers,144,26186.86,6575.23,5380.44
DRG287,PID100014,RIDFLOrmondBeach,19,21827.68,5702.36,4636.68
DRG287,PID100017,RIDFLOrmondBeach,45,20899.44,7526.97,5366.17
DRG287,PID100018,RIDFLFortMyers,158,29836.55,6463.34,5098.24
DRG287,PID100019,RIDFLOrlando,148,35641.18,5942.27,4743.05
DRG287,PID100022,RIDFLMiami,70,43910.52,14160.85,12258.68
DRG287,PID100023,RIDFLOcala,58,35419.96,5698.10,4690.65
DRG287,PID100025,RIDFLPensacola,113,29997.01,6894.07,5844.06
DRG287,PID100026,RIDFLPanamaCity,336,24354.51,6135.90,5057.92
DRG287,PID100028,RIDFLOrlando,32,26320.28,6198.00,4841.71
DRG287,PID100029,RIDFLMiami,31,68255.35,8222.54,7345.29
DRG287,PID100030,RIDFLOrlando,46,35784.95,6785.34,4983.82
DRG287,PID100032,RIDFLSt.Petersburg,44,40876.56,7801.43,6228.84
DRG287,PID100034,RIDFLMiami,96,50057.38,8391.02,7610.26
DRG287,PID100035,RIDFLBradenton,80,38118.87,6594.08,5568.11
DRG287,PID100038,RIDFLMiami,78,40411.41,7782.17,6977.39
DRG287,PID100039,RIDFLFortLauderdale,51,33028.98,8614.68,7391.27
DRG287,PID100040,RIDFLJacksonville,225,29651.27,6367.13,5269.69
DRG287,PID100044,RIDFLFortLauderdale,197,44902.19,6452.29,5341.32
DRG287,PID100045,RIDFLOrlando,60,31347.25,6318.60,5436.13
DRG287,PID100046,RIDFLTampa,144,46298.03,6074.86,4979.99
DRG287,PID100047,RIDFLFortMyers,100,26750.82,5802.17,4916.40
DRG287,PID100049,RIDFLOrlando,22,25047.81,5775.86,4959.86
DRG287,PID100051,RIDFLOrlando,43,43803.23,6025.20,4846.27
DRG287,PID100052,RIDFLOrlando,76,42115.18,6523.36,5155.57
DRG287,PID100055,RIDFLClearwater,32,30629.75,5725.43,4882.43
DRG287,PID100057,RIDFLOrlando,169,27620.85,5956.11,4883.32
DRG287,PID100061,RIDFLMiami,17,30153.41,7809.70,7084.76
DRG287,PID100062,RIDFLOcala,184,26627.38,5843.70,4848.18
DRG287,PID100063,RIDFLHudson,35,40441.14,5763.34,4611.68
DRG287,PID100067,RIDFLSt.Petersburg,33,41229.00,6220.90,5036.00
DRG287,PID100068,RIDFLOrmondBeach,66,23781.96,5979.09,5043.03
DRG287,PID100070,RIDFLSarasota,87,35793.77,5768.78,4701.04
DRG287,PID100071,RIDFLHudson,66,56914.60,6421.48,5343.96
DRG287,PID100072,RIDFLOrlando,19,29910.00,6004.21,5056.00
DRG287,PID100073,RIDFLFortLauderdale,81,45956.40,6224.00,5316.32
DRG287,PID100075,RIDFLTampa,83,40631.51,7344.89,6042.20
DRG287,PID100080,RIDFLFortLauderdale,157,57111.20,6977.02,5815.92
DRG287,PID100084,RIDFLOrlando,132,29179.05,6047.12,5040.38
DRG287,PID100087,RIDFLSarasota,116,29803.69,6072.75,5008.68
DRG287,PID100088,RIDFLJacksonville,94,42924.61,6868.32,5455.93
DRG287,PID100090,RIDFLJacksonville,96,33785.63,7371.09,5835.86
DRG287,PID100092,RIDFLOrlando,62,34595.37,6111.67,5226.09
DRG287,PID100093,RIDFLPensacola,69,32595.56,6183.98,5320.52
DRG287,PID100099,RIDFLOrlando,23,51025.04,5899.00,4823.17
DRG287,PID100105,RIDFLOrlando,121,15666.12,6425.00,5476.04
DRG287,PID100109,RIDFLOrlando,32,32218.65,6232.78,5317.03
DRG287,PID100110,RIDFLOrlando,82,57521.96,6861.78,5827.75
DRG287,PID100113,RIDFLGainesville,121,33006.26,10836.52,9454.30
DRG287,PID100118,RIDFLOrmondBeach,33,25486.90,7272.54,5771.90
DRG287,PID100122,RIDFLPensacola,127,56389.29,7486.75,4976.65
DRG287,PID100124,RIDFLPensacola,24,40773.45,6178.08,5288.58
DRG287,PID100127,RIDFLClearwater,32,36642.28,6187.93,5311.56
DRG287,PID100128,RIDFLTampa,131,66773.85,10333.07,8992.67
DRG287,PID100131,RIDFLMiami,108,56112.68,6775.12,5671.05
DRG287,PID100132,RIDFLLakeland,14,43697.57,6388.92,4604.50
DRG287,PID100135,RIDFLTallahassee,74,33620.70,6742.97,5566.33
DRG287,PID100137,RIDFLOrlando,64,47436.26,6397.90,4894.01
DRG287,PID100150,RIDFLMiami,18,41756.27,8586.16,7053.55
DRG287,PID100151,RIDFLJacksonville,54,25844.77,8848.61,7197.70
DRG287,PID100154,RIDFLMiami,44,64719.95,10188.77,6982.34
DRG287,PID100156,RIDFLGainesville,78,46913.50,7383.37,6335.87
DRG287,PID100157,RIDFLLakeland,173,41391.87,6358.03,5250.91
DRG287,PID100161,RIDFLOrlando,58,42478.63,6302.03,5202.68
DRG287,PID100166,RIDFLSarasota,25,63276.60,5694.44,4839.24
DRG287,PID100167,RIDFLFortLauderdale,14,46769.07,8463.64,7574.21
DRG287,PID100168,RIDFLFortLauderdale,84,38378.80,6216.00,5281.04
