class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG178,PID20001,RIDAKAnchorage,21,60877.00,17020.23,13151.52
DRG178,PID20006,RIDAKAnchorage,19,29802.36,15063.42,14409.73
DRG178,PID20026,RIDAKAnchorage,17,39366.00,18607.94,17897.76
DRG178,PID30002,RIDAZPhoenix,30,55264.96,12409.23,10336.76
DRG178,PID30006,RIDAZTucson,25,32903.32,10354.04,9590.36
DRG178,PID30010,RIDAZTucson,13,27401.30,9432.15,8738.00
DRG178,PID30011,RIDAZTucson,13,50349.23,8944.00,7475.15
DRG178,PID30012,RIDAZPhoenix,18,26770.22,10194.38,9567.27
DRG178,PID30013,RIDAZPhoenix,30,45000.00,11002.60,9311.86
DRG178,PID30014,RIDAZPhoenix,14,27819.50,10129.85,8146.00
DRG178,PID30016,RIDAZPhoenix,18,40624.05,10337.94,9395.33
DRG178,PID30023,RIDAZPhoenix,20,59032.85,17189.90,13904.60
DRG178,PID30024,RIDAZPhoenix,18,34466.77,12818.05,11528.77
DRG178,PID30030,RIDAZPhoenix,11,37101.63,11062.00,10573.18
DRG178,PID30036,RIDAZMesa,18,59447.83,10733.61,10110.00
DRG178,PID30038,RIDAZPhoenix,20,22750.40,9479.25,8696.45
DRG178,PID30055,RIDAZPhoenix,15,29127.53,10227.20,8692.53
DRG178,PID30061,RIDAZSunCity,41,37439.17,8758.82,7677.63
DRG178,PID30064,RIDAZTucson,18,35246.77,15574.83,13060.55
DRG178,PID30065,RIDAZMesa,35,33816.00,9664.40,8892.74
DRG178,PID30069,RIDAZPhoenix,26,40102.53,9382.15,8691.69
DRG178,PID30085,RIDAZTucson,38,35531.47,8585.10,7616.73
DRG178,PID30087,RIDAZPhoenix,53,38450.83,9008.71,7256.92
DRG178,PID30088,RIDAZMesa,45,33114.31,9133.86,7638.53
DRG178,PID30089,RIDAZPhoenix,34,35260.64,9579.64,8888.94
DRG178,PID30092,RIDAZPhoenix,14,39793.71,9394.07,8670.92
DRG178,PID30093,RIDAZSunCity,44,42161.90,8992.93,7736.97
DRG178,PID30094,RIDAZPhoenix,18,35931.50,10230.44,8902.00
DRG178,PID30103,RIDAZPhoenix,56,22650.85,10629.30,9302.10
DRG178,PID30114,RIDAZTucson,20,35215.30,7874.75,6727.00
DRG178,PID30115,RIDAZPhoenix,11,41277.72,11745.54,8951.63
DRG178,PID30119,RIDAZMesa,18,50665.55,9578.77,7858.38
DRG178,PID30121,RIDAZMesa,15,64444.40,9807.00,9090.06
DRG178,PID30122,RIDAZMesa,16,38203.56,9034.50,8399.75
DRG178,PID40004,RIDARSpringdale,28,30943.32,8554.75,6790.67
DRG178,PID40007,RIDARLittleRock,16,32597.81,8727.62,7963.37
DRG178,PID40011,RIDARLittleRock,38,6038.89,7865.18,7391.92
DRG178,PID40014,RIDARLittleRock,50,24408.00,7881.32,7334.86
DRG178,PID40016,RIDARLittleRock,31,42227.09,14340.03,9592.67
DRG178,PID40017,RIDARSpringdale,42,22253.00,8350.83,7504.11
DRG178,PID40020,RIDARJonesboro,100,11940.49,8890.81,8180.15
DRG178,PID40022,RIDARSpringdale,29,40771.93,8222.44,7512.27
DRG178,PID40026,RIDARLittleRock,35,26024.91,7916.31,7212.08
DRG178,PID40027,RIDMOSpringfield,34,17964.70,7762.64,7204.14
DRG178,PID40029,RIDARLittleRock,74,20185.72,7667.44,6971.91
DRG178,PID40036,RIDARLittleRock,19,15260.15,7200.89,6609.73
DRG178,PID40039,RIDARJonesboro,14,22054.21,8112.71,7477.28
DRG178,PID40041,RIDARLittleRock,11,20753.09,8025.09,7464.90
DRG178,PID40042,RIDTNMemphis,12,30168.83,10624.33,10131.75
DRG178,PID40047,RIDARJonesboro,27,11654.14,8435.59,7724.03
DRG178,PID40051,RIDARLittleRock,19,11610.31,7686.10,7041.26
DRG178,PID40055,RIDARFortSmith,48,19859.06,8263.87,7619.33
DRG178,PID40062,RIDARFortSmith,24,37814.58,8319.58,7255.87
DRG178,PID40072,RIDARLittleRock,23,13306.52,9166.69,8473.17
DRG178,PID40074,RIDARLittleRock,18,18573.66,7164.44,6572.11
DRG178,PID40076,RIDARLittleRock,13,22917.38,8449.92,7929.92
DRG178,PID40080,RIDARLittleRock,13,45696.76,8295.53,7035.15
DRG178,PID40091,RIDARTexarkana,37,21993.45,8332.05,7418.00
DRG178,PID40114,RIDARLittleRock,32,26825.25,8231.59,7566.46
DRG178,PID40118,RIDARJonesboro,18,32361.61,8815.94,8161.83
DRG178,PID40119,RIDARLittleRock,56,26355.51,8593.23,7912.23
DRG178,PID50002,RIDCAAlamedaCounty,54,120330.98,17670.55,17028.40
DRG178,PID50006,RIDCARedding,19,44052.89,11197.15,10426.00
DRG178,PID50007,RIDCASanMateoCounty,26,66353.30,10960.76,10236.42
DRG178,PID50009,RIDCANapa,52,77089.59,12273.00,11647.23
DRG178,PID50013,RIDCANapa,13,48878.53,13801.84,12853.84
DRG178,PID50017,RIDCASacramento,12,49530.50,10561.00,9717.33
DRG178,PID50018,RIDCALosAngeles,13,29235.07,15397.46,14964.53
DRG178,PID50022,RIDCASanBernardino,21,84881.57,12910.95,12078.47
DRG178,PID50025,RIDCASanDiego,38,36854.34,15972.50,15381.76
DRG178,PID50026,RIDCASanDiego,34,54551.08,9905.05,9358.52
DRG178,PID50030,RIDCAChico,12,46591.91,10398.83,9746.50
DRG178,PID50036,RIDCABakersfield,26,54952.69,11316.30,10452.92
DRG178,PID50038,RIDCASanJose,16,53542.75,18249.56,17548.06
DRG178,PID50039,RIDCAChico,33,77721.60,10446.15,9800.21
DRG178,PID50043,RIDCAAlamedaCounty,27,68532.51,13561.44,13061.88
DRG178,PID50045,RIDCASanDiego,17,61036.00,12230.82,11172.94
DRG178,PID50047,RIDCASanFrancisco,39,62261.10,15187.76,14382.41
DRG178,PID50056,RIDCALosAngeles,45,43083.80,12236.31,11605.40
DRG178,PID50057,RIDCABakersfield,19,43162.52,11422.21,10667.63
DRG178,PID50058,RIDCALosAngeles,41,75857.43,14265.58,13306.46
DRG178,PID50060,RIDCAFresno,33,45642.18,13889.66,13268.48
DRG178,PID50063,RIDCALosAngeles,39,64545.53,16374.51,15830.41
DRG178,PID50069,RIDCAOrangeCounty,25,46777.32,9606.88,8999.44
DRG178,PID50077,RIDCASanDiego,47,54410.29,12807.21,12250.74
DRG178,PID50079,RIDCASanFrancisco,25,81678.88,13843.20,13304.96
DRG178,PID50082,RIDCAVentura,35,62752.11,11517.71,10745.14
DRG178,PID50084,RIDCAStockton,27,70760.44,12094.03,11429.14
DRG178,PID50093,RIDCAFresno,98,31933.47,10436.58,9772.16
DRG178,PID50099,RIDCASanBernardino,25,47155.36,10186.28,9469.48
DRG178,PID50100,RIDCASanDiego,36,58492.19,11186.75,10596.41
DRG178,PID50101,RIDCASanFrancisco,11,51755.63,14165.09,13453.45
DRG178,PID50102,RIDCASanBernardino,11,94878.27,17500.18,16457.81
DRG178,PID50103,RIDCALosAngeles,22,66127.18,15029.90,14292.54
DRG178,PID50104,RIDCALosAngeles,14,60997.14,15568.78,14683.92
DRG178,PID50107,RIDCASantaBarbara,19,29890.68,10085.10,8879.84
DRG178,PID50108,RIDCASacramento,48,50622.47,12757.33,11501.93
DRG178,PID50110,RIDCASantaBarbara,12,10805.41,9509.75,8734.66
DRG178,PID50112,RIDCALosAngeles,64,56315.26,11178.32,10306.35
DRG178,PID50115,RIDCASanDiego,26,57678.50,10048.65,9127.19
DRG178,PID50116,RIDCALosAngeles,26,55812.26,11293.03,10729.50
DRG178,PID50121,RIDCAFresno,15,39733.06,11446.66,10696.26
DRG178,PID50124,RIDCALosAngeles,35,41225.11,9698.45,8959.14
DRG178,PID50125,RIDCASanJose,39,106349.41,16466.71,15518.10
DRG178,PID50126,RIDCALosAngeles,16,52350.43,12720.62,12017.12
DRG178,PID50128,RIDCASanDiego,36,37501.86,10060.02,9060.83
DRG178,PID50129,RIDCASanBernardino,24,50320.50,12630.54,9976.00
DRG178,PID50131,RIDCASanFrancisco,14,49180.21,10335.85,9455.57
DRG178,PID50132,RIDCALosAngeles,34,100375.47,13540.17,12944.64
DRG178,PID50133,RIDCASacramento,33,56313.00,11272.57,10593.33
DRG178,PID50145,RIDCASalinas,44,63611.70,12202.75,11462.47
DRG178,PID50150,RIDCASacramento,25,44449.84,9202.32,8708.08
DRG178,PID50152,RIDCASanFrancisco,29,89019.41,17925.96,13676.20
DRG178,PID50153,RIDCASanJose,50,87078.46,14649.92,13102.36
DRG178,PID50159,RIDCAVentura,12,59739.50,15500.75,14845.75
DRG178,PID50168,RIDCAOrangeCounty,31,56139.29,9144.67,8146.93
DRG178,PID50169,RIDCALosAngeles,15,83654.13,10043.86,9375.33
DRG178,PID50174,RIDCASantaRosa,36,67285.00,12712.83,11742.47
DRG178,PID50179,RIDCAModesto,13,116116.76,11265.69,10661.07
DRG178,PID50180,RIDCAContraCostaCounty,62,90046.72,11175.41,10449.24
DRG178,PID50195,RIDCAAlamedaCounty,55,119370.45,14563.20,13768.34
DRG178,PID50197,RIDCASanMateoCounty,42,107843.35,11933.57,11149.80
DRG178,PID50204,RIDCALosAngeles,13,59818.15,10406.53,9622.84
DRG178,PID50211,RIDCAAlamedaCounty,20,52562.60,12560.80,11999.60
DRG178,PID50222,RIDCASanDiego,24,103237.95,11901.04,11043.79
DRG178,PID50224,RIDCAOrangeCounty,95,38994.09,8966.27,8001.55
DRG178,PID50225,RIDCAChico,22,96610.00,10264.45,9691.36
DRG178,PID50226,RIDCAOrangeCounty,29,72160.93,10190.03,9491.82
DRG178,PID50228,RIDCASanFrancisco,16,55104.81,18830.62,18197.87
DRG178,PID50231,RIDCALosAngeles,16,59859.93,13601.00,12826.75
DRG178,PID50235,RIDCALosAngeles,29,107148.58,11977.58,10020.93
DRG178,PID50236,RIDCAVentura,14,76379.50,10152.71,9674.42
DRG178,PID50238,RIDCALosAngeles,68,63469.17,11038.88,10254.19
DRG178,PID50239,RIDCALosAngeles,51,96639.47,14707.09,13987.68
DRG178,PID50242,RIDCASantaCruz,24,61138.66,13876.16,10982.70
DRG178,PID50243,RIDCAPalmSprings/RanchoM,13,70283.53,11418.61,10726.92
DRG178,PID50254,RIDCASacramento,55,64741.67,10601.50,9905.78
DRG178,PID50261,RIDCABakersfield,12,40668.75,12346.33,11594.33
DRG178,PID50262,RIDCALosAngeles,37,51730.27,17446.37,16654.35
DRG178,PID50272,RIDCASanBernardino,25,67122.80,10371.84,9743.04
DRG178,PID50278,RIDCALosAngeles,31,102355.25,11051.38,10054.90
DRG178,PID50280,RIDCARedding,39,40546.51,11736.48,11017.41
DRG178,PID50281,RIDCALosAngeles,35,58644.02,13533.02,12888.91
DRG178,PID50283,RIDCAAlamedaCounty,19,101522.57,12677.94,11848.89
DRG178,PID50289,RIDCASanMateoCounty,37,98776.81,13576.56,12903.81
DRG178,PID50290,RIDCALosAngeles,56,46590.01,9046.58,8285.87
DRG178,PID50295,RIDCABakersfield,15,58925.40,10204.06,9384.60
DRG178,PID50300,RIDCASanBernardino,14,45999.28,11142.42,10417.00
DRG178,PID50305,RIDCAAlamedaCounty,26,61161.53,15546.42,14939.34
DRG178,PID50308,RIDCASanJose,61,71454.44,11312.96,10633.16
DRG178,PID50309,RIDCASacramento,35,38332.74,10127.94,9292.51
DRG178,PID50313,RIDCAStockton,16,60313.18,15884.37,9170.25
DRG178,PID50320,RIDCAAlamedaCounty,12,50161.33,20463.00,19755.58
DRG178,PID50324,RIDCASanDiego,24,63497.45,9179.16,8524.16
DRG178,PID50334,RIDCASalinas,25,62604.04,13377.04,12748.28
DRG178,PID50335,RIDCAModesto,19,64060.63,12898.73,12073.05
DRG178,PID50336,RIDCASacramento,21,183989.90,12560.23,11861.00
DRG178,PID50348,RIDCAOrangeCounty,14,110183.07,18645.71,18084.28
DRG178,PID50350,RIDCALosAngeles,13,24974.38,12899.84,12292.76
DRG178,PID50351,RIDCALosAngeles,41,78812.48,9988.70,9273.51
DRG178,PID50353,RIDCALosAngeles,22,67452.04,10081.04,9366.50
DRG178,PID50360,RIDCASanFrancisco,43,86082.69,14318.16,11023.44
DRG178,PID50367,RIDCAContraCostaCounty,19,130866.31,15113.63,14524.57
DRG178,PID50380,RIDCASanJose,37,72891.75,10989.43,10378.40
DRG178,PID50382,RIDCALosAngeles,35,42390.45,13358.91,12441.71
DRG178,PID50390,RIDCASanBernardino,11,35650.90,10432.72,10021.09
DRG178,PID50393,RIDCALosAngeles,11,61609.54,11166.72,10452.18
DRG178,PID50394,RIDCAVentura,26,63153.73,9957.11,9310.19
DRG178,PID50396,RIDCASantaBarbara,43,42805.69,10551.65,9862.20
DRG178,PID50407,RIDCASanFrancisco,17,33216.64,11982.76,11520.41
DRG178,PID50417,RIDORMedford,13,40005.46,11994.69,11305.46
DRG178,PID50424,RIDCASanDiego,19,41728.63,9926.94,9041.68
DRG178,PID50426,RIDCAOrangeCounty,38,46012.02,10477.47,9857.81
DRG178,PID50438,RIDCALosAngeles,95,70651.61,11432.96,10592.06
DRG178,PID50441,RIDCASanMateoCounty,74,149236.29,24549.31,23702.54
DRG178,PID50444,RIDCAModesto,67,61758.92,13071.07,12341.37
DRG178,PID50454,RIDCASanFrancisco,44,69522.59,18883.59,17778.45
DRG178,PID50455,RIDCABakersfield,14,58048.28,11437.92,9966.50
DRG178,PID50457,RIDCASanFrancisco,38,78538.21,15088.26,14404.07
DRG178,PID50464,RIDCAModesto,17,139543.82,12549.29,11884.94
DRG178,PID50471,RIDCALosAngeles,28,92573.21,14177.78,13496.21
DRG178,PID50481,RIDCALosAngeles,24,98636.50,10453.29,9668.58
DRG178,PID50485,RIDCALosAngeles,49,67314.73,12390.46,11719.28
DRG178,PID50488,RIDCAAlamedaCounty,41,51073.68,12402.58,11823.56
DRG178,PID50492,RIDCAFresno,17,31981.88,10125.88,9201.17
DRG178,PID50496,RIDCAContraCostaCounty,35,96551.37,12206.08,11498.20
DRG178,PID50498,RIDCASacramento,19,36400.78,8697.31,7428.36
DRG178,PID50502,RIDCALosAngeles,51,67861.50,15250.84,14502.45
DRG178,PID50503,RIDCASanDiego,17,44304.58,9074.82,8479.29
DRG178,PID50506,RIDCASanLuisObispo,11,71185.54,11021.81,9238.18
DRG178,PID50516,RIDCASacramento,20,54862.95,13139.10,10129.70
DRG178,PID50523,RIDCAContraCostaCounty,38,56397.63,13026.55,12315.81
DRG178,PID50537,RIDCASacramento,12,54237.50,10388.41,9544.75
DRG178,PID50549,RIDCAVentura,52,101938.25,12619.50,11796.61
DRG178,PID50551,RIDCAOrangeCounty,19,121368.42,9783.68,9027.42
DRG178,PID50557,RIDCAModesto,32,56760.96,10599.90,10036.90
DRG178,PID50567,RIDCAOrangeCounty,48,62193.20,10882.75,8957.54
DRG178,PID50568,RIDCAFresno,16,40250.12,12776.93,11933.93
DRG178,PID50570,RIDCAOrangeCounty,19,83498.15,13306.00,12624.21
DRG178,PID50573,RIDCAPalmSprings/RanchoM,45,89720.82,9590.60,8853.48
DRG178,PID50575,RIDCALosAngeles,23,37036.17,10581.86,9735.65
DRG178,PID50581,RIDCALosAngeles,14,83908.50,9907.28,8623.35
DRG178,PID50586,RIDCASanBernardino,21,25156.09,11811.42,11116.76
DRG178,PID50590,RIDCASacramento,11,56766.18,14141.81,11024.81
DRG178,PID50599,RIDCASacramento,30,108143.70,18947.73,18197.33
DRG178,PID50603,RIDCAOrangeCounty,44,53519.43,9160.50,8470.95
DRG178,PID50616,RIDCAVentura,20,72827.50,9635.00,9017.20
DRG178,PID50624,RIDCALosAngeles,21,111303.09,10983.90,9211.71
DRG178,PID50625,RIDCALosAngeles,119,117391.36,15844.86,15124.78
DRG178,PID50633,RIDCASanLuisObispo,19,126628.94,10760.31,10167.84
DRG178,PID50636,RIDCASanDiego,15,52776.40,8911.00,8164.86
DRG178,PID50668,RIDCASanFrancisco,19,35526.15,14715.84,14096.26
DRG178,PID50678,RIDCAOrangeCounty,20,43160.15,9781.10,8993.50
DRG178,PID50689,RIDCAContraCostaCounty,20,108454.70,12245.90,11129.70
DRG178,PID50696,RIDCALosAngeles,31,152466.03,18456.32,17651.90
DRG178,PID50701,RIDCASanDiego,24,36554.87,10083.87,9242.87
DRG178,PID50724,RIDCABakersfield,13,50384.76,9075.69,8536.38
DRG178,PID50735,RIDCALosAngeles,19,121506.68,16600.15,16095.42
DRG178,PID50737,RIDCALosAngeles,27,128022.55,16086.33,15496.29
DRG178,PID50739,RIDCALosAngeles,15,45076.86,12095.40,11269.53
DRG178,PID50742,RIDCALosAngeles,33,109162.93,10633.12,10129.09
DRG178,PID50752,RIDCALosAngeles,26,92129.53,10872.61,10113.19
DRG178,PID50757,RIDCASanDiego,26,44412.69,9381.69,8605.07
DRG178,PID50761,RIDCALosAngeles,46,96935.06,10307.02,9375.36
DRG178,PID50768,RIDCAOrangeCounty,12,43756.00,8894.83,7954.83
DRG178,PID60001,RIDCOGreeley,28,28237.32,9257.00,8775.28
DRG178,PID60003,RIDCOBoulder,22,35095.63,8579.00,7811.54
DRG178,PID60009,RIDCODenver,26,40062.26,8795.34,8114.53
DRG178,PID60010,RIDCOFortCollins,32,30107.75,8514.87,7846.75
DRG178,PID60012,RIDCOPueblo,18,38887.77,8901.61,8339.16
DRG178,PID60015,RIDCODenver,13,41476.15,9071.76,8031.76
DRG178,PID60020,RIDCOPueblo,32,32793.65,8871.21,8201.09
DRG178,PID60022,RIDCOColoradoSprings,36,38798.33,9280.94,8717.61
DRG178,PID60023,RIDCOGrandJunction,27,29382.81,10144.37,9394.44
DRG178,PID60024,RIDCODenver,35,97213.65,19310.31,18247.00
DRG178,PID60027,RIDCOBoulder,11,29385.72,7902.54,7293.81
DRG178,PID60031,RIDCOColoradoSprings,43,31696.69,8143.51,7437.93
DRG178,PID60032,RIDCODenver,29,41197.44,8938.89,8241.79
DRG178,PID60034,RIDCODenver,35,49691.48,8799.51,7886.71
DRG178,PID60036,RIDCOColoradoSprings,34,13115.88,8600.08,8004.55
DRG178,PID60064,RIDCODenver,17,39949.70,9806.82,8001.58
DRG178,PID60100,RIDCODenver,40,46456.67,9277.67,7913.05
DRG178,PID60104,RIDCODenver,14,39547.14,9362.92,8224.78
DRG178,PID60112,RIDCODenver,13,51675.07,8285.23,6668.00
DRG178,PID60113,RIDCODenver,38,54433.42,8967.55,7133.68
DRG178,PID60119,RIDCOGreeley,22,33132.95,8446.04,6630.90
DRG178,PID70001,RIDCTNewHaven,110,39103.90,11705.95,11084.70
DRG178,PID70002,RIDCTHartford,59,25788.40,11543.71,10677.23
DRG178,PID70005,RIDCTNewHaven,29,23549.20,11310.86,10653.89
DRG178,PID70006,RIDCTBridgeport,58,45980.10,11533.25,10825.29
DRG178,PID70007,RIDCTNewHaven,28,17058.17,9880.42,9081.00
DRG178,PID70008,RIDCTHartford,21,24508.28,9681.19,7484.80
DRG178,PID70010,RIDCTBridgeport,19,39063.36,14152.31,13381.15
DRG178,PID70011,RIDCTHartford,61,12767.29,9207.88,8653.26
DRG178,PID70012,RIDCTHartford,11,27625.00,9757.81,8846.18
DRG178,PID70015,RIDCTNewHaven,22,23148.90,9507.40,8795.77
DRG178,PID70016,RIDCTNewHaven,22,12773.09,11237.50,10442.86
DRG178,PID70017,RIDCTNewHaven,68,25873.66,9940.13,8879.50
DRG178,PID70018,RIDCTBridgeport,62,42664.79,10552.98,9714.48
DRG178,PID70020,RIDCTHartford,49,34027.83,9733.28,9110.83
DRG178,PID70021,RIDCTHartford,14,15430.92,12409.14,11830.35
DRG178,PID70022,RIDCTNewHaven,83,45371.92,15264.84,14232.72
DRG178,PID70024,RIDCTHartford,51,21204.07,13470.31,8025.01
DRG178,PID70025,RIDCTHartford,54,28927.59,13237.09,12608.44
DRG178,PID70027,RIDCTHartford,23,22353.00,9259.04,8574.17
DRG178,PID70028,RIDCTBridgeport,26,33098.53,11503.11,10865.84
DRG178,PID70029,RIDCTHartford,13,18014.61,8661.00,7969.30
DRG178,PID70031,RIDCTNewHaven,29,22481.86,11098.55,10173.96
DRG178,PID70033,RIDCTNewHaven,136,23796.05,11184.00,10375.06
DRG178,PID70034,RIDCTBridgeport,47,42514.06,12066.59,10908.48
DRG178,PID70035,RIDCTHartford,69,22921.62,10096.27,9290.91
DRG178,PID70036,RIDCTHartford,30,24895.50,15170.63,13801.96
DRG178,PID70039,RIDCTNewHaven,33,7211.45,8678.21,8173.93
DRG178,PID70040,RIDCTHartford,20,10950.35,8695.55,8360.75
DRG178,PID80001,RIDDEWilmington,114,24668.92,11520.00,10688.60
DRG178,PID80004,RIDDEWilmington,16,20367.50,9338.93,8427.18
DRG178,PID80006,RIDMDSalisbury,16,19376.87,10905.87,10058.87
DRG178,PID80007,RIDMDSalisbury,15,27679.86,8918.60,8231.40
DRG178,PID90001,RIDDCWashington,17,39654.70,13341.17,12483.05
DRG178,PID90005,RIDDCWashington,24,25439.16,8715.91,8064.91
DRG178,PID90008,RIDDCWashington,13,38501.69,11589.69,10895.53
DRG178,PID90011,RIDDCWashington,15,36631.86,12763.06,12012.66
DRG178,PID100002,RIDFLFortLauderdale,31,51540.35,9663.16,9046.51
DRG178,PID100006,RIDFLOrlando,66,62938.54,10618.19,9139.69
DRG178,PID100007,RIDFLOrlando,190,56751.91,9768.48,8769.50
DRG178,PID100008,RIDFLMiami,50,68049.04,10704.58,9995.28
DRG178,PID100009,RIDFLMiami,15,61027.00,11515.00,10693.40
DRG178,PID100012,RIDFLFortMyers,68,31744.58,8500.92,7822.63
DRG178,PID100014,RIDFLOrmondBeach,13,20357.07,7648.61,6867.38
DRG178,PID100017,RIDFLOrmondBeach,37,28870.35,9222.13,8087.70
DRG178,PID100018,RIDFLFortMyers,55,32707.29,8561.50,7616.74
DRG178,PID100019,RIDFLOrlando,49,35180.42,7609.97,6972.65
DRG178,PID100022,RIDFLMiami,38,43706.47,17763.10,17154.84
DRG178,PID100023,RIDFLOcala,30,32879.93,7424.50,6489.70
DRG178,PID100025,RIDFLPensacola,41,23377.02,9083.58,7964.31
DRG178,PID100026,RIDFLPanamaCity,51,28597.64,8076.43,7192.68
DRG178,PID100028,RIDFLOrlando,13,27129.84,8092.38,7664.38
DRG178,PID100029,RIDFLMiami,38,62104.05,11124.15,10624.47
DRG178,PID100030,RIDFLOrlando,13,37656.07,9042.69,8525.15
DRG178,PID100032,RIDFLSt.Petersburg,17,43907.88,10235.64,7850.11
DRG178,PID100034,RIDFLMiami,40,58249.07,11482.37,10736.42
DRG178,PID100035,RIDFLBradenton,36,32241.16,9029.94,8311.16
DRG178,PID100038,RIDFLMiami,39,77132.10,13750.66,10176.23
DRG178,PID100040,RIDFLJacksonville,55,32213.14,8451.14,7446.96
DRG178,PID100043,RIDFLClearwater,16,35775.06,7365.81,6771.43
DRG178,PID100044,RIDFLFortLauderdale,73,48475.34,8524.00,7908.10
DRG178,PID100045,RIDFLOrlando,11,32418.18,8450.00,7632.54
DRG178,PID100046,RIDFLTampa,26,42936.15,7749.61,7184.84
DRG178,PID100047,RIDFLFortMyers,23,58944.34,9290.00,6377.26
DRG178,PID100049,RIDFLOrlando,23,47905.95,9094.13,8610.30
DRG178,PID100050,RIDFLMiami,26,33224.26,11385.50,10953.80
DRG178,PID100051,RIDFLOrlando,55,45324.40,8150.60,7110.81
DRG178,PID100052,RIDFLOrlando,23,41500.39,8099.30,7514.26
DRG178,PID100053,RIDFLMiami,17,108589.00,13173.70,12443.11
DRG178,PID100055,RIDFLClearwater,11,31563.54,7373.63,6450.36
DRG178,PID100057,RIDFLOrlando,14,30056.92,8165.07,7522.78
DRG178,PID100061,RIDFLMiami,15,49131.66,10338.26,9818.53
DRG178,PID100062,RIDFLOcala,57,29424.21,7857.82,7109.89
DRG178,PID100063,RIDFLHudson,23,37067.39,7647.17,7059.34
DRG178,PID100067,RIDFLSt.Petersburg,17,43057.88,8326.11,7312.82
DRG178,PID100068,RIDFLOrmondBeach,28,20397.32,7474.75,6732.53
DRG178,PID100070,RIDFLSarasota,41,35352.73,7693.29,6946.39
DRG178,PID100071,RIDFLHudson,12,80495.66,8718.91,7791.58
DRG178,PID100073,RIDFLFortLauderdale,21,50675.76,8543.28,8061.23
DRG178,PID100075,RIDFLTampa,59,33796.62,9313.45,8536.89
DRG178,PID100077,RIDFLFortMyers,37,42407.08,8333.37,7500.24
DRG178,PID100080,RIDFLFortLauderdale,46,54649.13,9441.36,7953.78
