class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG193,PID40078,RIDARLittleRock,51,67783.50,9264.35,8530.31
DRG193,PID40080,RIDARLittleRock,16,48724.50,7873.31,7116.75
DRG193,PID40084,RIDARLittleRock,74,19512.08,7885.78,6999.56
DRG193,PID40085,RIDTNMemphis,12,30877.75,9376.00,8527.00
DRG193,PID40088,RIDARLittleRock,24,60381.00,10274.83,9481.00
DRG193,PID40114,RIDARLittleRock,133,29287.47,8365.78,7634.82
DRG193,PID40118,RIDARJonesboro,65,32203.53,8940.03,8161.26
DRG193,PID40119,RIDARLittleRock,42,38276.66,9422.50,8804.11
DRG193,PID40134,RIDARLittleRock,26,21493.38,7416.57,6549.50
DRG193,PID40137,RIDARLittleRock,23,30748.86,7427.95,6498.39
DRG193,PID50002,RIDCAAlamedaCounty,12,79138.66,16299.08,15735.75
DRG193,PID50007,RIDCASanMateoCounty,34,53588.52,10915.05,10055.05
DRG193,PID50009,RIDCANapa,38,63256.89,12301.31,10913.68
DRG193,PID50013,RIDCANapa,18,70230.61,13680.88,12805.77
DRG193,PID50014,RIDCASacramento,17,41364.29,11618.17,10893.23
DRG193,PID50017,RIDCASacramento,57,63768.24,11943.75,11233.85
DRG193,PID50018,RIDCALosAngeles,18,40103.33,17186.50,16625.83
DRG193,PID50022,RIDCASanBernardino,61,96137.29,14203.34,13190.62
DRG193,PID50024,RIDCASanDiego,50,44366.38,12849.98,12089.72
DRG193,PID50025,RIDCASanDiego,46,42709.10,16355.04,15744.00
DRG193,PID50026,RIDCASanDiego,71,53695.49,10299.04,9497.81
DRG193,PID50030,RIDCAChico,80,47346.02,11160.18,10445.73
DRG193,PID50036,RIDCABakersfield,52,77561.65,11781.98,10920.96
DRG193,PID50038,RIDCASanJose,20,37357.40,19998.00,19212.00
DRG193,PID50039,RIDCAChico,110,61586.61,10257.13,9575.97
DRG193,PID50043,RIDCAAlamedaCounty,47,86546.44,16974.36,16370.97
DRG193,PID50045,RIDCASanDiego,29,46279.68,12311.44,11574.20
DRG193,PID50047,RIDCASanFrancisco,26,76170.30,16297.53,15452.23
DRG193,PID50054,RIDCASanBernardino,21,48012.57,11509.90,10620.95
DRG193,PID50055,RIDCASanFrancisco,16,83822.50,17995.31,17010.81
DRG193,PID50056,RIDCALosAngeles,45,42415.88,12301.46,11708.11
DRG193,PID50057,RIDCABakersfield,69,50172.92,11375.20,10631.95
DRG193,PID50058,RIDCALosAngeles,56,79503.21,14301.51,13440.92
DRG193,PID50060,RIDCAFresno,56,33713.07,13799.66,13139.92
DRG193,PID50063,RIDCALosAngeles,34,87460.67,15912.64,15353.23
DRG193,PID50069,RIDCAOrangeCounty,72,55561.98,10266.50,9407.12
DRG193,PID50075,RIDCAAlamedaCounty,11,49769.81,13068.00,12147.63
DRG193,PID50077,RIDCASanDiego,64,67890.06,12971.71,12221.96
DRG193,PID50078,RIDCALosAngeles,22,70290.27,11058.50,10186.68
DRG193,PID50079,RIDCASanFrancisco,27,90539.18,14399.77,13818.77
DRG193,PID50082,RIDCAVentura,61,64618.24,11757.63,10212.24
DRG193,PID50084,RIDCAStockton,84,74483.90,12318.33,11684.63
DRG193,PID50089,RIDCASanBernardino,18,88310.77,14818.72,14134.05
DRG193,PID50090,RIDCASantaRosa,17,35115.82,11390.29,10350.94
DRG193,PID50093,RIDCAFresno,193,41261.92,10546.50,9795.69
DRG193,PID50099,RIDCASanBernardino,103,49511.23,10334.92,9121.84
DRG193,PID50100,RIDCASanDiego,57,51226.01,11189.52,10517.64
DRG193,PID50101,RIDCASanFrancisco,14,88102.85,16023.57,15300.42
DRG193,PID50102,RIDCASanBernardino,29,61948.96,13338.03,11599.31
DRG193,PID50103,RIDCALosAngeles,38,60763.07,14692.28,13871.52
DRG193,PID50104,RIDCALosAngeles,30,69850.03,16374.90,15501.10
DRG193,PID50107,RIDCASantaBarbara,44,45348.29,11581.63,10661.27
DRG193,PID50108,RIDCASacramento,30,60338.43,12469.56,11573.56
DRG193,PID50110,RIDCASantaBarbara,13,19103.84,10687.76,9696.53
DRG193,PID50111,RIDCALosAngeles,12,59561.75,13547.83,13078.83
DRG193,PID50112,RIDCALosAngeles,50,75330.62,12243.96,10951.92
DRG193,PID50115,RIDCASanDiego,62,52256.79,10397.53,9053.24
DRG193,PID50116,RIDCALosAngeles,53,83544.71,12633.22,11806.88
DRG193,PID50118,RIDCAStockton,14,123047.00,9325.92,8920.35
DRG193,PID50121,RIDCAFresno,62,47959.17,11791.48,11102.87
DRG193,PID50122,RIDCAStockton,18,95418.94,11158.50,10393.44
DRG193,PID50124,RIDCALosAngeles,21,49159.28,9954.90,9258.71
DRG193,PID50125,RIDCASanJose,69,132960.24,17487.60,16504.20
DRG193,PID50126,RIDCALosAngeles,31,63265.64,13406.45,12672.16
DRG193,PID50127,RIDCASacramento,37,46980.59,10780.56,9927.37
DRG193,PID50128,RIDCASanDiego,48,43768.56,10542.37,9722.95
DRG193,PID50129,RIDCASanBernardino,58,58100.32,11895.39,10890.20
DRG193,PID50132,RIDCALosAngeles,38,111970.39,13922.15,13361.21
DRG193,PID50133,RIDCASacramento,83,56263.67,11588.46,10829.73
DRG193,PID50135,RIDCALosAngeles,37,47371.27,14541.18,13754.37
DRG193,PID50136,RIDCASantaRosa,29,87236.62,12052.96,11157.37
DRG193,PID50140,RIDCASanBernardino,15,14253.73,8647.80,8199.26
DRG193,PID50145,RIDCASalinas,31,69740.90,13095.51,12404.80
DRG193,PID50150,RIDCASacramento,31,48653.64,10452.48,9727.35
DRG193,PID50152,RIDCASanFrancisco,24,118547.33,15649.50,14762.70
DRG193,PID50153,RIDCASanJose,48,96269.68,14415.29,13782.54
DRG193,PID50158,RIDCALosAngeles,13,53202.00,9441.92,8532.53
DRG193,PID50159,RIDCAVentura,12,65702.16,16464.16,15903.58
DRG193,PID50168,RIDCAOrangeCounty,43,62489.65,9767.11,8242.09
DRG193,PID50169,RIDCALosAngeles,43,82304.97,10719.32,9197.90
DRG193,PID50174,RIDCASantaRosa,53,68387.86,12627.24,11760.00
DRG193,PID50179,RIDCAModesto,53,109872.33,11937.64,11269.86
DRG193,PID50180,RIDCAContraCostaCounty,37,113412.94,12918.56,12158.02
DRG193,PID50191,RIDCALosAngeles,58,66603.17,14093.51,13397.51
DRG193,PID50194,RIDCASantaCruz,23,122374.60,16076.82,15197.86
DRG193,PID50195,RIDCAAlamedaCounty,59,146422.83,17006.83,16172.32
DRG193,PID50197,RIDCASanMateoCounty,22,113801.68,12685.63,11843.90
DRG193,PID50204,RIDCALosAngeles,36,57924.91,10529.25,9920.97
DRG193,PID50205,RIDCALosAngeles,12,58740.83,12091.00,11204.16
DRG193,PID50211,RIDCAAlamedaCounty,36,54676.25,12416.02,11821.25
DRG193,PID50219,RIDCALosAngeles,12,43002.50,11777.75,11353.25
DRG193,PID50222,RIDCASanDiego,72,73363.98,11508.25,10798.33
DRG193,PID50224,RIDCAOrangeCounty,96,43132.20,9996.26,9103.76
DRG193,PID50225,RIDCAChico,58,101680.06,10327.81,9165.36
DRG193,PID50226,RIDCAOrangeCounty,49,79235.44,11422.04,10688.67
DRG193,PID50228,RIDCASanFrancisco,19,46471.21,20120.84,19470.52
DRG193,PID50230,RIDCAOrangeCounty,36,52136.97,15089.27,14205.41
DRG193,PID50231,RIDCALosAngeles,40,98211.82,13762.65,13060.97
DRG193,PID50232,RIDCASanLuisObispo,15,97023.53,11083.20,10259.46
DRG193,PID50235,RIDCALosAngeles,77,128652.38,12198.09,11064.51
DRG193,PID50236,RIDCAVentura,23,94633.21,13136.86,12256.47
DRG193,PID50238,RIDCALosAngeles,65,69879.18,11700.29,10939.96
DRG193,PID50239,RIDCALosAngeles,101,87591.12,14627.48,13606.96
DRG193,PID50242,RIDCASantaCruz,42,82083.71,13152.30,12266.69
DRG193,PID50243,RIDCAPalmSprings/RanchoM,16,115842.43,12460.50,10870.06
DRG193,PID50245,RIDCASanBernardino,18,49699.38,16989.05,15975.83
DRG193,PID50254,RIDCASacramento,35,76382.00,11345.88,10573.31
DRG193,PID50261,RIDCABakersfield,48,43985.02,12196.45,11442.06
DRG193,PID50262,RIDCALosAngeles,32,94483.59,26773.90,25017.50
DRG193,PID50272,RIDCASanBernardino,29,56508.44,9346.48,8531.17
DRG193,PID50277,RIDCALosAngeles,12,114816.08,17024.91,16461.50
DRG193,PID50278,RIDCALosAngeles,78,125996.23,12016.61,11219.28
DRG193,PID50279,RIDCAPalmSprings/RanchoM,17,29597.05,12280.00,11752.94
DRG193,PID50280,RIDCARedding,108,48807.00,11657.91,10846.87
DRG193,PID50281,RIDCALosAngeles,42,61349.95,13969.92,13111.26
DRG193,PID50283,RIDCAAlamedaCounty,76,103389.61,12761.27,11858.98
DRG193,PID50289,RIDCASanMateoCounty,28,102759.21,13730.67,12767.25
DRG193,PID50290,RIDCALosAngeles,72,49328.29,9451.06,8473.90
DRG193,PID50292,RIDCASanBernardino,23,62893.43,14816.69,14004.95
DRG193,PID50295,RIDCABakersfield,60,59052.68,9988.31,9257.85
DRG193,PID50296,RIDCASanJose,14,58181.71,14852.71,13666.92
DRG193,PID50298,RIDCASanBernardino,20,70223.55,12390.80,11828.00
DRG193,PID50300,RIDCASanBernardino,59,46403.62,11031.81,10421.64
DRG193,PID50301,RIDCANapa,47,25345.42,10801.27,9997.82
DRG193,PID50305,RIDCAAlamedaCounty,25,97855.32,16168.96,15448.32
DRG193,PID50308,RIDCASanJose,50,88642.44,13398.74,12034.74
DRG193,PID50309,RIDCASacramento,47,45517.29,10426.97,9504.04
DRG193,PID50324,RIDCASanDiego,58,62760.67,9331.55,8474.46
DRG193,PID50327,RIDCASanBernardino,41,50935.58,16804.92,16117.82
DRG193,PID50329,RIDCAOrangeCounty,39,59441.79,11604.48,10951.76
DRG193,PID50334,RIDCASalinas,58,69193.86,15790.53,14957.34
DRG193,PID50335,RIDCAModesto,98,69462.59,12830.91,11634.62
DRG193,PID50336,RIDCASacramento,50,119084.38,11067.96,10418.44
DRG193,PID50342,RIDCASanDiego,46,37131.41,12075.41,10911.82
DRG193,PID50348,RIDCAOrangeCounty,13,91052.46,18576.76,17708.38
DRG193,PID50350,RIDCALosAngeles,48,30361.04,12618.00,11773.33
DRG193,PID50351,RIDCALosAngeles,59,81081.15,10703.81,8870.49
DRG193,PID50353,RIDCALosAngeles,75,77668.22,10136.90,9150.00
DRG193,PID50359,RIDCABakersfield,27,47871.14,11831.03,11256.92
DRG193,PID50360,RIDCASanFrancisco,33,91434.03,13584.06,12802.84
DRG193,PID50367,RIDCAContraCostaCounty,31,145226.32,15037.48,14563.77
DRG193,PID50380,RIDCASanJose,39,100346.94,12670.23,11834.23
DRG193,PID50382,RIDCALosAngeles,82,39078.85,13022.26,11895.19
DRG193,PID50390,RIDCASanBernardino,73,36142.76,10707.86,10044.13
DRG193,PID50393,RIDCALosAngeles,36,84531.91,12896.00,12147.55
DRG193,PID50394,RIDCAVentura,38,68312.26,9974.86,9203.71
DRG193,PID50396,RIDCASantaBarbara,33,52763.12,10776.54,9970.57
DRG193,PID50417,RIDORMedford,38,41115.47,14036.94,11500.60
DRG193,PID50424,RIDCASanDiego,12,47526.16,10522.75,9401.41
DRG193,PID50425,RIDCASacramento,12,40735.00,10882.25,10227.25
DRG193,PID50426,RIDCAOrangeCounty,62,42231.40,10467.59,9762.24
DRG193,PID50435,RIDCASanDiego,11,75999.90,11247.00,10429.54
DRG193,PID50438,RIDCALosAngeles,46,93402.54,14486.06,13347.28
DRG193,PID50441,RIDCASanMateoCounty,49,119191.38,20008.12,19214.36
DRG193,PID50444,RIDCAModesto,105,63060.72,12902.69,12239.44
DRG193,PID50448,RIDCASanBernardino,11,56433.81,15687.18,14819.54
DRG193,PID50454,RIDCASanFrancisco,34,96902.41,21261.44,20370.35
DRG193,PID50455,RIDCABakersfield,37,60865.56,11147.54,10155.27
DRG193,PID50457,RIDCASanFrancisco,22,82061.04,14714.63,14003.04
DRG193,PID50464,RIDCAModesto,30,116040.66,15283.16,11805.10
DRG193,PID50468,RIDCALosAngeles,19,35839.31,12850.63,12264.52
DRG193,PID50471,RIDCALosAngeles,33,66027.39,13593.30,12810.15
DRG193,PID50481,RIDCALosAngeles,63,101430.84,9668.85,8815.07
DRG193,PID50485,RIDCALosAngeles,64,56231.37,12099.26,11412.57
DRG193,PID50488,RIDCAAlamedaCounty,60,57279.31,12730.28,11871.20
DRG193,PID50492,RIDCAFresno,22,46842.45,10257.59,8971.04
DRG193,PID50496,RIDCAContraCostaCounty,30,100508.46,12412.10,11437.43
DRG193,PID50498,RIDCASacramento,27,44066.22,10034.59,9328.96
DRG193,PID50502,RIDCALosAngeles,43,73646.81,15589.62,14776.51
DRG193,PID50503,RIDCASanDiego,48,58978.35,10311.85,9516.68
DRG193,PID50506,RIDCASanLuisObispo,13,110953.92,11467.30,10686.00
DRG193,PID50516,RIDCASacramento,67,59914.74,11690.23,10704.56
DRG193,PID50517,RIDCASanBernardino,14,44509.92,13176.00,12293.42
DRG193,PID50523,RIDCAContraCostaCounty,57,77545.45,13738.01,13109.24
DRG193,PID50526,RIDCAOrangeCounty,28,40346.67,10028.21,9465.64
DRG193,PID50528,RIDCAModesto,33,59516.96,30533.51,29748.42
DRG193,PID50534,RIDCASanDiego,22,98289.36,15088.50,13701.86
DRG193,PID50549,RIDCAVentura,46,102504.06,13550.00,12740.28
DRG193,PID50551,RIDCAOrangeCounty,23,125136.08,11421.86,10686.39
DRG193,PID50557,RIDCAModesto,53,63487.71,10479.11,9730.84
DRG193,PID50567,RIDCAOrangeCounty,58,71926.94,10604.62,9334.86
DRG193,PID50568,RIDCAFresno,11,47198.00,13649.63,12935.09
DRG193,PID50570,RIDCAOrangeCounty,73,79815.80,12850.27,12084.94
DRG193,PID70017,RIDCTNewHaven,46,28299.19,9931.60,9215.39
DRG193,PID50573,RIDCAPalmSprings/RanchoM,98,107104.98,10628.98,8791.87
DRG193,PID50575,RIDCALosAngeles,22,48250.90,11091.36,10349.63
DRG193,PID50580,RIDCAOrangeCounty,21,51505.80,12556.23,11550.66
DRG193,PID50581,RIDCALosAngeles,23,97274.60,11329.73,10450.78
DRG193,PID50588,RIDCALosAngeles,17,72767.58,9462.05,8536.41
DRG193,PID50589,RIDCAOrangeCounty,11,68538.72,9452.72,8841.09
DRG193,PID50590,RIDCASacramento,30,58978.70,13465.96,12827.70
DRG193,PID50597,RIDCALosAngeles,20,41659.90,10144.70,9387.00
DRG193,PID50599,RIDCASacramento,74,83597.51,17871.83,16943.85
DRG193,PID50603,RIDCAOrangeCounty,60,63011.11,9694.51,8096.46
DRG193,PID50616,RIDCAVentura,17,72281.17,9969.05,9110.94
DRG193,PID50624,RIDCALosAngeles,65,95173.75,10540.56,9726.60
DRG193,PID50625,RIDCALosAngeles,110,125441.10,16132.09,15088.46
DRG193,PID50633,RIDCASanLuisObispo,28,156246.64,13452.03,11981.35
DRG193,PID50636,RIDCASanDiego,54,37461.46,8769.12,7903.31
DRG193,PID50641,RIDCALosAngeles,17,51945.94,15037.00,14247.35
DRG193,PID50644,RIDCALosAngeles,25,71706.12,14357.80,13908.84
DRG193,PID50663,RIDCALosAngeles,29,44336.17,14482.55,13806.62
DRG193,PID50678,RIDCAOrangeCounty,22,79396.40,10879.50,10086.31
DRG193,PID50684,RIDCASanBernardino,24,42052.12,9599.58,9177.75
DRG193,PID50688,RIDCASanJose,18,95533.16,14214.44,13463.33
DRG193,PID50689,RIDCAContraCostaCounty,21,82390.76,10979.42,10226.28
DRG193,PID50701,RIDCASanDiego,39,51683.30,11323.74,10516.74
DRG193,PID50704,RIDCALosAngeles,15,36490.20,13648.86,12969.66
DRG193,PID50709,RIDCASanBernardino,77,35975.14,10015.35,9285.66
