class,providerId,providerRegionDescription,totalDischarges,averageCoveredPayments,averageTotalPayments,averageMedicarePayments
DRG246,PID50581,RIDCALosAngeles,11,135016.72,23822.72,23102.36
DRG246,PID50599,RIDCASacramento,41,194792.85,39694.95,35185.31
DRG246,PID50603,RIDCAOrangeCounty,11,99337.45,20467.63,19447.27
DRG246,PID50625,RIDCALosAngeles,62,281107.70,36879.33,36141.06
DRG246,PID50709,RIDCASanBernardino,13,113927.61,22457.00,21661.23
DRG246,PID50724,RIDCABakersfield,20,132185.80,22363.00,21468.60
DRG246,PID50732,RIDCAFresno,13,67258.46,20038.00,19177.07
DRG246,PID50737,RIDCALosAngeles,14,283205.42,35410.57,34851.42
DRG246,PID50739,RIDCALosAngeles,29,177476.75,27326.31,26466.65
DRG246,PID50757,RIDCASanDiego,34,118389.41,23212.79,20854.79
DRG246,PID50761,RIDCALosAngeles,13,201540.07,26868.46,25748.69
DRG246,PID50764,RIDCARedding,21,136622.80,24518.00,23770.95
DRG246,PID60001,RIDCOGreeley,17,128074.94,27581.17,21717.35
DRG246,PID60009,RIDCODenver,15,119628.46,20545.53,17294.26
DRG246,PID60013,RIDNMAlbuquerque,20,105794.30,27861.50,26739.20
DRG246,PID60015,RIDCODenver,26,132723.80,20239.23,19287.53
DRG246,PID60020,RIDCOPueblo,13,113199.84,19426.61,18384.15
DRG246,PID60022,RIDCOColoradoSprings,13,62367.15,19744.84,18709.76
DRG246,PID60027,RIDCOBoulder,16,147000.00,24910.43,24209.12
DRG246,PID60100,RIDCODenver,18,148208.66,24308.94,20130.50
DRG246,PID60119,RIDCOGreeley,11,74131.72,23821.90,16457.27
DRG246,PID70002,RIDCTHartford,46,58823.52,26076.08,24220.65
DRG246,PID70005,RIDCTNewHaven,20,134142.25,26117.75,21726.75
DRG246,PID70010,RIDCTBridgeport,11,96947.45,27495.90,25716.36
DRG246,PID70016,RIDCTNewHaven,14,81416.57,26303.35,21853.78
DRG246,PID70022,RIDCTNewHaven,68,105802.41,33265.22,27806.80
DRG246,PID70028,RIDCTBridgeport,20,71300.15,25380.50,21641.40
DRG246,PID70036,RIDCTHartford,43,72432.23,35848.79,34996.18
DRG246,PID80001,RIDDEWilmington,53,74584.96,28901.16,23667.73
DRG246,PID80003,RIDDEWilmington,12,92965.83,23377.33,22630.66
DRG246,PID80004,RIDDEWilmington,36,66501.63,22798.72,20081.66
DRG246,PID80006,RIDMDSalisbury,29,50447.58,26065.13,25289.96
DRG246,PID80007,RIDMDSalisbury,16,63604.81,21308.75,17488.37
DRG246,PID90001,RIDDCWashington,11,67226.36,27857.09,27151.27
DRG246,PID90011,RIDDCWashington,118,88265.81,26180.88,24192.08
DRG246,PID100001,RIDFLJacksonville,24,93713.04,26890.95,26374.79
DRG246,PID100002,RIDFLFortLauderdale,22,112397.09,21054.50,20082.68
DRG246,PID100006,RIDFLOrlando,38,123171.00,22682.84,21051.34
DRG246,PID100007,RIDFLOrlando,123,96896.72,22654.10,17346.56
DRG246,PID100008,RIDFLMiami,25,147240.96,30355.68,25072.08
DRG246,PID100009,RIDFLMiami,27,166174.18,27397.44,24782.66
DRG246,PID100012,RIDFLFortMyers,28,79971.03,20104.92,19183.07
DRG246,PID100014,RIDFLOrmondBeach,19,70582.47,17595.36,16764.57
DRG246,PID100018,RIDFLFortMyers,41,87975.90,18451.80,17437.26
DRG246,PID100019,RIDFLOrlando,71,100386.74,20425.76,17579.70
DRG246,PID100022,RIDFLMiami,11,89027.45,33129.27,32217.63
DRG246,PID100023,RIDFLOcala,30,111453.30,18609.86,17859.50
DRG246,PID100025,RIDFLPensacola,18,77071.33,20425.83,18147.33
DRG246,PID100026,RIDFLPanamaCity,67,75572.98,18341.17,17266.88
DRG246,PID100028,RIDFLOrlando,12,85580.75,26932.66,16050.91
DRG246,PID100030,RIDFLOrlando,12,111737.75,20597.08,17889.58
DRG246,PID100032,RIDFLSt.Petersburg,11,169609.00,24522.27,23598.90
DRG246,PID100034,RIDFLMiami,35,138669.34,25208.62,24477.51
DRG246,PID100035,RIDFLBradenton,27,113780.66,20314.40,17714.22
DRG246,PID100038,RIDFLMiami,37,97260.10,22951.59,22223.40
DRG246,PID100039,RIDFLFortLauderdale,28,103516.32,26371.28,25404.42
DRG246,PID100040,RIDFLJacksonville,76,92864.19,18954.81,17925.82
DRG246,PID100044,RIDFLFortLauderdale,17,135188.94,19359.23,18632.41
DRG246,PID100046,RIDFLTampa,27,122361.81,18707.03,16115.59
DRG246,PID100047,RIDFLFortMyers,45,129960.66,17889.02,16001.97
DRG246,PID100052,RIDFLOrlando,21,105610.19,18932.61,18395.09
DRG246,PID100057,RIDFLOrlando,21,95954.04,19385.85,18475.57
DRG246,PID100062,RIDFLOcala,33,83493.87,16994.45,16109.36
DRG246,PID100063,RIDFLHudson,15,104185.26,17838.46,16863.73
DRG246,PID100068,RIDFLOrmondBeach,16,66916.31,17474.62,16500.12
DRG246,PID100070,RIDFLSarasota,18,94115.11,17911.83,15234.44
DRG246,PID100075,RIDFLTampa,16,108725.00,22210.68,21436.43
DRG246,PID100080,RIDFLFortLauderdale,21,127585.90,21168.42,18522.19
DRG246,PID100084,RIDFLOrlando,37,78961.21,18157.16,17395.78
DRG246,PID100087,RIDFLSarasota,34,89929.35,18274.76,17384.29
DRG246,PID100088,RIDFLJacksonville,24,104762.33,19452.70,18656.20
DRG246,PID100092,RIDFLOrlando,11,97088.63,18427.54,17507.09
DRG246,PID100093,RIDFLPensacola,20,82829.45,18154.50,17365.35
DRG246,PID100105,RIDFLOrlando,27,62236.18,18782.00,18075.18
DRG246,PID100109,RIDFLOrlando,43,92930.48,18011.72,17130.13
DRG246,PID100110,RIDFLOrlando,16,121779.87,20076.00,19356.81
DRG246,PID100127,RIDFLClearwater,22,102715.45,18652.27,17733.36
DRG246,PID100128,RIDFLTampa,32,143377.96,27077.56,23078.06
DRG246,PID100131,RIDFLMiami,17,164990.64,24436.70,19086.11
DRG246,PID100135,RIDFLTallahassee,16,103437.25,20957.81,16915.81
DRG246,PID100137,RIDFLOrlando,30,125616.70,18739.73,18101.46
DRG246,PID100154,RIDFLMiami,16,157330.87,24556.00,23927.25
DRG246,PID100157,RIDFLLakeland,24,90317.83,19208.33,17084.41
DRG246,PID100168,RIDFLFortLauderdale,14,144911.42,20358.92,19310.07
DRG246,PID100173,RIDFLTampa,27,112279.88,24320.11,17217.18
DRG246,PID100176,RIDFLFortLauderdale,41,144381.63,19522.02,18038.21
DRG246,PID100179,RIDFLJacksonville,30,159226.63,20484.23,16230.03
DRG246,PID100187,RIDFLMiami,29,156079.37,26318.10,25480.41
DRG246,PID100191,RIDFLHudson,16,165249.50,17348.50,16226.50
DRG246,PID100204,RIDFLGainesville,55,150891.45,19589.09,17473.98
DRG246,PID100209,RIDFLMiami,17,178388.76,24873.17,24013.17
DRG246,PID100212,RIDFLOcala,16,131455.56,22484.43,14669.00
DRG246,PID100213,RIDFLBradenton,32,95969.09,17090.21,14453.18
DRG246,PID100220,RIDFLFortMyers,47,92901.04,18778.04,17420.78
DRG246,PID100223,RIDFLPensacola,30,163192.96,18409.60,15877.06
DRG246,PID100226,RIDFLJacksonville,21,160877.90,18087.57,16306.95
DRG246,PID100231,RIDFLPensacola,33,127291.69,20086.60,15611.96
DRG246,PID100236,RIDFLFortMyers,20,143787.10,16562.45,15782.85
DRG246,PID100238,RIDFLSt.Petersburg,26,146729.80,18812.61,17271.84
DRG246,PID100243,RIDFLTampa,21,112961.71,19682.19,18012.38
DRG246,PID100248,RIDFLClearwater,20,132215.25,18844.85,18115.45
DRG246,PID100256,RIDFLHudson,16,169830.50,18556.25,17577.75
DRG246,PID100258,RIDFLFortLauderdale,22,144216.13,18291.40,17422.40
DRG246,PID100264,RIDFLHudson,15,147448.13,18581.40,14791.73
DRG246,PID100265,RIDFLClearwater,21,94232.23,18064.80,15429.71
DRG246,PID100281,RIDFLMiami,17,127927.58,22646.23,21987.88
DRG246,PID100290,RIDFLOrlando,29,75758.03,17102.68,16209.31
DRG246,PID110001,RIDGAAtlanta,24,69994.66,20472.25,16495.08
DRG246,PID110007,RIDGAAlbany,27,88416.29,25727.66,20866.25
DRG246,PID110010,RIDGAAtlanta,26,65280.73,23893.15,23120.57
DRG246,PID110028,RIDGAAugusta,60,68076.08,20022.78,17238.66
DRG246,PID110029,RIDGAAtlanta,46,82080.65,23012.10,16027.19
DRG246,PID110034,RIDGAAugusta,13,120089.38,36911.38,32688.61
DRG246,PID110035,RIDGAAtlanta,43,71997.37,19652.04,17232.06
DRG246,PID110036,RIDGASavannah,17,89551.52,22873.58,22011.64
DRG246,PID110038,RIDFLTallahassee,15,66151.46,17752.00,16775.20
DRG246,PID110043,RIDGASavannah,20,58560.85,17211.10,16535.10
DRG246,PID110054,RIDGARome,14,106818.00,23177.00,22135.07
DRG246,PID110078,RIDGAAtlanta,20,54979.20,21827.70,19592.10
DRG246,PID110082,RIDGAAtlanta,30,65344.13,17267.33,16371.33
DRG246,PID110083,RIDGAAtlanta,97,80493.57,18797.71,16341.93
DRG246,PID110107,RIDGAMacon,77,74962.24,22828.15,21144.49
DRG246,PID110122,RIDFLTallahassee,36,61517.69,20023.86,19227.58
DRG246,PID110129,RIDGAColumbus,38,69263.71,17320.76,13980.81
DRG246,PID110143,RIDGAAtlanta,23,86973.86,23207.26,19013.34
DRG246,PID110164,RIDGAMacon,38,85905.15,20041.94,18547.05
DRG246,PID110168,RIDGARome,42,83123.73,18798.02,15312.71
DRG246,PID120001,RIDHIHonolulu,23,84451.65,27495.39,25265.56
DRG246,PID120022,RIDHIHonolulu,15,82673.60,26786.33,25852.60
DRG246,PID120026,RIDHIHonolulu,21,84493.47,24175.90,20867.23
DRG246,PID130006,RIDIDBoise,24,47275.75,19859.79,19113.08
DRG246,PID130007,RIDIDBoise,14,57290.71,19982.50,16989.57
DRG246,PID130018,RIDIDIdahoFalls,15,92168.80,21988.46,18826.40
DRG246,PID130028,RIDUTSaltLakeCity,14,78996.64,23677.35,22045.00
DRG246,PID130049,RIDWASpokane,22,66856.40,19668.86,18698.50
DRG246,PID140002,RIDMOSt.Louis,12,76062.25,17481.66,16355.00
DRG246,PID140007,RIDILJoliet,30,96675.43,19797.50,19085.90
DRG246,PID140010,RIDILEvanston,25,117951.40,27597.20,23897.76
DRG246,PID140015,RIDILSpringfield,24,91790.37,20956.83,18507.00
DRG246,PID140029,RIDILAurora,12,120418.25,20974.75,20128.41
DRG246,PID140030,RIDILElgin,15,120597.73,27949.00,21984.33
DRG246,PID140043,RIDILRockford,23,120311.04,23314.56,22531.34
DRG246,PID140046,RIDMOSt.Louis,16,54943.81,17753.31,16651.00
DRG246,PID140053,RIDILSpringfield,66,73651.53,21366.01,19796.53
DRG246,PID140054,RIDILMelrosePark,15,76756.53,23885.00,22985.80
DRG246,PID140062,RIDILBlueIsland,27,63844.70,18286.81,17460.14
DRG246,PID140067,RIDILPeoria,23,91235.65,21518.26,20785.56
DRG246,PID140080,RIDILEvanston,12,135082.33,26970.50,26129.41
DRG246,PID140088,RIDILChicago,32,175446.43,34396.96,33810.37
DRG246,PID140091,RIDILUrbana,11,90734.18,20835.63,20015.18
DRG246,PID140114,RIDILChicago,27,175816.37,29758.33,23844.70
DRG246,PID140116,RIDILElgin,31,75457.80,19401.29,16075.77
DRG246,PID140117,RIDILChicago,22,96748.50,21968.50,18797.22
DRG246,PID140118,RIDILBlueIsland,14,85288.35,22866.71,22138.92
DRG246,PID140135,RIDILSpringfield,11,69986.09,18194.36,17176.90
DRG246,PID140148,RIDILSpringfield,34,88402.23,22856.50,17937.50
DRG246,PID140164,RIDMOSt.Louis,31,74866.67,19408.83,18684.74
DRG246,PID140166,RIDILSpringfield,15,69074.66,20173.33,17895.80
DRG246,PID140172,RIDILBlueIsland,33,75770.24,22745.12,21961.96
DRG246,PID140180,RIDILChicago,24,126745.29,30652.91,26126.08
DRG246,PID140187,RIDMOSt.Louis,14,52805.42,17963.42,16919.14
DRG246,PID140202,RIDWIMilwaukee,23,121233.60,29899.13,18978.91
DRG246,PID140208,RIDILBlueIsland,43,83047.32,27010.02,22757.23
DRG246,PID140209,RIDILPeoria,21,91852.14,20471.95,19721.85
DRG246,PID140223,RIDILEvanston,21,85709.14,23737.33,22830.04
DRG246,PID140224,RIDILChicago,18,86729.38,27312.72,26752.00
DRG246,PID140228,RIDILRockford,17,111805.47,21011.52,20286.58
DRG246,PID140231,RIDILHinsdale,28,187415.75,43939.25,29004.82
DRG246,PID140233,RIDILRockford,15,92683.53,20561.66,19877.00
DRG246,PID140239,RIDILRockford,26,115148.46,27064.03,25973.88
DRG246,PID140240,RIDILMelrosePark,16,95551.50,28688.81,27845.81
DRG246,PID140242,RIDILMelrosePark,11,117140.18,20059.72,19039.36
DRG246,PID140252,RIDILEvanston,31,95171.12,26623.06,16085.70
DRG246,PID140258,RIDILMelrosePark,48,100346.81,19981.81,19279.58
DRG246,PID140276,RIDILMelrosePark,36,69393.16,27779.02,26496.80
DRG246,PID140280,RIDIADavenport,39,48190.82,21301.64,15353.02
DRG246,PID140281,RIDILChicago,14,179856.78,48218.21,40967.07
DRG246,PID140288,RIDILHinsdale,15,115873.86,26681.46,19229.06
DRG246,PID140290,RIDILElgin,11,101263.27,22023.18,17300.63
DRG246,PID140291,RIDILElgin,17,94578.11,23004.70,22209.41
DRG246,PID150002,RIDINGary,14,71611.50,23526.07,22648.07
DRG246,PID150004,RIDINMunster,11,87903.63,22686.90,21663.63
DRG246,PID150007,RIDINIndianapolis,13,101346.61,27102.15,17850.46
DRG246,PID150012,RIDINSouthBend,13,67351.38,23486.53,16555.53
DRG246,PID150017,RIDINFortWayne,23,110756.86,22146.30,19618.78
DRG246,PID150018,RIDINSouthBend,14,78105.57,18265.64,17221.35
DRG246,PID150021,RIDINFortWayne,17,72874.76,23274.05,15970.17
DRG246,PID150023,RIDINTerreHaute,32,63508.00,19769.56,17939.56
DRG246,PID150035,RIDINGary,14,99049.07,22064.71,16792.28
DRG246,PID150044,RIDKYLouisville,25,77165.72,18682.24,17401.32
DRG246,PID150047,RIDINFortWayne,14,69479.57,21734.64,18820.85
DRG246,PID150048,RIDINIndianapolis,30,48758.60,20932.23,20255.16
DRG246,PID150051,RIDINIndianapolis,34,79556.55,23827.23,18710.79
DRG246,PID150056,RIDINIndianapolis,35,88215.74,31673.97,22908.31
DRG246,PID150058,RIDINSouthBend,12,83656.41,21442.58,20601.58
DRG246,PID150082,RIDINEvansville,29,71658.79,19950.96,17953.82
DRG246,PID150084,RIDINIndianapolis,21,81085.57,23013.38,19496.61
DRG246,PID150089,RIDINMuncie,30,96270.10,24468.33,20067.26
DRG246,PID150100,RIDINEvansville,20,79346.45,18222.00,17384.20
DRG246,PID150109,RIDINLafayette,18,92515.33,25066.27,18787.00
DRG246,PID150115,RIDINEvansville,19,42446.10,17526.26,15013.78
DRG246,PID150125,RIDINMunster,15,67858.40,19283.26,18535.00
DRG246,PID150153,RIDINIndianapolis,53,70316.43,18405.13,15724.05
DRG246,PID150154,RIDINIndianapolis,44,77167.20,17883.18,16574.47
DRG246,PID150162,RIDINIndianapolis,29,83969.34,22739.51,21849.41
DRG246,PID150173,RIDINLafayette,12,88712.83,20544.91,19798.25
DRG246,PID160001,RIDIADesMoines,15,49961.60,22694.93,16109.13
DRG246,PID160016,RIDIADesMoines,52,79674.28,21095.03,18622.96
DRG246,PID160033,RIDIADavenport,168,63138.88,18402.71,16872.18
DRG246,PID160045,RIDIACedarRapids,32,70300.18,18641.03,17201.34
DRG246,PID160058,RIDIAIowaCity,17,86194.41,31438.41,26643.82
DRG246,PID160064,RIDIAMasonCity,34,75353.91,20606.05,18476.00
DRG246,PID160067,RIDIAWaterloo,20,71457.65,19135.65,17201.50
DRG246,PID160069,RIDIADubuque,14,49857.21,16001.42,15192.85
DRG246,PID160080,RIDIADavenport,20,86542.95,21782.40,20950.75
DRG246,PID160082,RIDIADesMoines,13,81567.23,20547.84,19686.92
DRG246,PID160083,RIDIADesMoines,67,60051.91,20125.44,17886.77
DRG246,PID160110,RIDIAWaterloo,11,44623.18,18018.00,17094.72
DRG246,PID160153,RIDIASiouxCity,14,87523.28,18714.42,17908.14
DRG246,PID170013,RIDKSWichita,22,72999.04,22261.00,21237.72
DRG246,PID170020,RIDKSWichita,11,65954.27,21222.63,20305.09
DRG246,PID170040,RIDMOKansasCity,28,110346.42,24463.00,23538.89
DRG246,PID170104,RIDMOKansasCity,16,134972.37,19240.00,17133.31
DRG246,PID170122,RIDKSWichita,47,95412.76,20654.55,17946.10
DRG246,PID170123,RIDKSWichita,17,113871.17,20779.00,19793.35
DRG246,PID170176,RIDMOKansasCity,12,116890.08,19399.16,16568.91
DRG246,PID170186,RIDKSWichita,16,48907.37,16622.68,15921.18
DRG246,PID170192,RIDKSWichita,30,53353.00,16563.86,15819.90
DRG246,PID180009,RIDWVHuntington,115,69309.42,21343.79,19115.89
DRG246,PID180010,RIDKYLexington,67,42971.08,18028.71,16277.59
DRG246,PID180013,RIDTNNashville,27,66214.22,20679.22,19944.22
DRG246,PID180017,RIDKYLouisville,12,58313.33,23337.16,22399.16
DRG246,PID180018,RIDKYLexington,14,69372.21,22239.50,21435.50
DRG246,PID180019,RIDKYLexington,35,68707.71,17593.20,16694.00
DRG246,PID180035,RIDKYCovington,28,67754.57,20938.92,18610.50
DRG246,PID180038,RIDKYOwensboro,37,64710.02,24158.43,22249.56
